row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.0783735768,0.7052008733,0.5731889356,0.01983086068
KMeans,0.0783735768,1,0.01441017725,0.8321650411,-0.003465210136
LogReg,0.7052008733,0.01441017725,1,0.2970613958,-0.02268644954
PCA,0.5731889356,0.8321650411,0.2970613958,1,0.01262421138
Random,0.01983086068,-0.003465210136,-0.02268644954,0.01262421138,1
