split,cosine
0,0.7811328427
1,0.8046739426
2,0.7802976433
3,0.7981026947
4,0.7917827213
5,0.8065399064
6,0.7988278783
7,0.7861558604
8,0.7636366767
9,0.7789037859
10,0.8461942651
11,0.7991777304
12,0.830496615
13,0.8182769674
14,0.797888443
15,0.8239210011
16,0.7798252966
17,0.7789064465
18,0.8240395169
19,0.770734622
20,0.8041001267
21,0.8107164575
22,0.7771606414
23,0.8067365822
24,0.7730925539
25,0.792799924
26,0.7785255265
27,0.7939701129
28,0.8139968555
29,0.7891033457
30,0.7832857061
31,0.7900961357
32,0.814929553
33,0.8089115407
34,0.7371163066
35,0.7624715237
36,0.7912311104
37,0.7953909871
38,0.8203095318
39,0.8005282448
40,0.8115914237
41,0.8078156558
42,0.8058754356
43,0.8171410269
44,0.8294670958
45,0.805761366
46,0.7953088462
47,0.7852354765
48,0.8067213316
49,0.7742583606
50,0.8131858209
51,0.8062628469
52,0.8360043303
53,0.8316677092
54,0.8082407905
55,0.7941074769
56,0.7674461356
57,0.8337911482
58,0.8007794979
59,0.8028499217
60,0.7910567436
61,0.807454558
62,0.7516675174
63,0.8509220071
64,0.8344145683
65,0.7787096114
66,0.8027687697
67,0.7711242285
68,0.8442256072
69,0.7675164927
70,0.8064136134
71,0.8012258625
72,0.800681294
73,0.827481641
74,0.8415160596
75,0.847489996
76,0.7961437445
77,0.7956782155
78,0.8042083981
79,0.8308520556
80,0.7999221092
81,0.8211410534
82,0.7944513623
83,0.7921790628
84,0.7940471058
85,0.8077549739
86,0.8256146012
87,0.8171935364
88,0.7639604478
89,0.8042733803
90,0.8102155274
91,0.8164319941
92,0.7907041764
93,0.7270229016
94,0.8138586744
95,0.7939043341
96,0.810274463
97,0.7809710572
98,0.8151142422
99,0.767818689
100,0.8183282511
101,0.8219160731
102,0.8302580345
103,0.8443684778
104,0.7880910124
105,0.7795576144
106,0.8096312365
107,0.7983961003
108,0.7585902105
109,0.8247464498
110,0.7718015781
111,0.7902148646
112,0.8102563781
113,0.77628981
114,0.8184737724
115,0.8079630584
116,0.8231361452
117,0.8081289512
118,0.8123462373
119,0.8147870096
120,0.7907050827
121,0.8227810995
122,0.7265051503
123,0.7883026316
124,0.8010053519
125,0.8268434444
126,0.7641471822
127,0.8029490799
128,0.8386461813
129,0.817985765
130,0.778499408
131,0.7811971274
132,0.7101112471
133,0.8059546837
134,0.8125940749
135,0.8258198936
136,0.8031771505
137,0.7177747834
138,0.8007503333
139,0.831692193
140,0.8128078683
141,0.7808738379
142,0.8015759014
143,0.8036873768
144,0.8161457976
145,0.8108987652
146,0.8308038131
147,0.8322664686
148,0.7894475607
149,0.7858722237
150,0.8253668312
151,0.817834434
152,0.77980398
153,0.7923272344
154,0.8277713933
155,0.8027074557
156,0.7876860578
157,0.7908734498
158,0.8157070189
159,0.7349077246
160,0.818449415
161,0.8042560364
162,0.7878068293
163,0.7955698787
164,0.7955549229
165,0.7964102385
166,0.7870707715
167,0.8296160518
168,0.8267419919
169,0.8026885774
170,0.8296405938
171,0.7533050567
172,0.8107026133
173,0.7792325936
174,0.8263712987
175,0.8127840066
176,0.8182799831
177,0.7814754931
178,0.7919840231
179,0.7914281885
180,0.7892337997
181,0.8079839826
182,0.8097761644
183,0.822471713
184,0.8033761435
185,0.7710257727
186,0.8181303563
187,0.8048000717
188,0.7522887904
189,0.8212780779
190,0.8100847978
191,0.8134574418
192,0.8185026043
193,0.8220000253
194,0.7928856847
195,0.7907899163
196,0.8215810328
197,0.8302228746
198,0.8187553181
199,0.8163851851
200,0.8002307107
201,0.7701824028
202,0.8146798145
203,0.810921654
204,0.7907780343
205,0.7921525315
206,0.795880379
207,0.8060070531
208,0.7984103438
209,0.8029586045
210,0.7405944062
211,0.7866741052
212,0.7748516038
213,0.792736615
214,0.8100591625
215,0.7929641022
216,0.8350940454
217,0.7939540136
218,0.7185877572
219,0.7773715471
220,0.7785883154
221,0.7851246768
222,0.8065756341
223,0.8357141571
224,0.8164448985
225,0.7569133033
226,0.7772153706
227,0.8187411423
228,0.8011649208
229,0.7985230983
230,0.7862147883
231,0.7808577562
232,0.807997395
233,0.8252263659
234,0.744221788
235,0.7535827335
236,0.811727164
237,0.8029746244
238,0.7862889922
239,0.7814854787
240,0.7993129479
241,0.7798123103
242,0.7751867458
243,0.8254680564
244,0.78613985
245,0.7901155704
246,0.7907271592
247,0.7521001111
248,0.8182096397
249,0.8288989095
250,0.8215505652
251,0.7736558943
252,0.7837494184
253,0.79759915
254,0.824319221
255,0.812951768
256,0.725397277
257,0.7718839274
258,0.77016878
259,0.8064522449
260,0.8005187499
261,0.8253165146
262,0.8034790029
263,0.8042034039
264,0.7717828255
265,0.8003747656
266,0.8120345801
267,0.8278793797
268,0.7996060718
269,0.7905941844
270,0.8290830308
271,0.7950710289
272,0.8257438845
273,0.7517399063
274,0.7965581271
275,0.815504729
276,0.8104777416
277,0.8149840216
278,0.7951934094
279,0.8252500202
280,0.8063239694
281,0.8216045403
282,0.7916746546
283,0.8170616277
284,0.7944806093
285,0.7873349364
286,0.8159578135
287,0.7838531565
288,0.7666521514
289,0.7713165554
290,0.8311751733
291,0.7891472592
292,0.8194311767
293,0.8200798531
294,0.8170367254
295,0.8160365865
296,0.8209332315
297,0.8023266953
298,0.7483867098
299,0.825818003
