split,cosine
0,0.8817373167
1,0.9099344391
2,0.8894239765
3,0.8957416441
4,0.8905433298
5,0.9001411441
6,0.8803030216
7,0.9024431372
8,0.9070685393
9,0.8833168847
10,0.8932103694
11,0.8573638112
12,0.8884232316
13,0.8985049472
14,0.8869284569
15,0.8630574898
16,0.9020479851
17,0.8237849367
18,0.8934270567
19,0.8857182366
20,0.8827618955
21,0.8579446906
22,0.9067041659
23,0.9001654743
24,0.8759807794
25,0.8914043894
26,0.8833040603
27,0.9006850405
28,0.8681071283
29,0.8752708922
30,0.868400792
31,0.8945269959
32,0.8775925774
33,0.9101822619
34,0.8914272785
35,0.899609867
36,0.8754137839
37,0.8539636829
38,0.9042950023
39,0.8900337001
40,0.9084269457
41,0.8592703145
42,0.9064979905
43,0.8692092199
44,0.8668302559
45,0.8763872171
46,0.8835106856
47,0.8796350139
48,0.8835085646
49,0.913529038
50,0.8635882958
51,0.8355890583
52,0.8593689761
53,0.8774197662
54,0.8519309287
55,0.8680449932
56,0.9011809763
57,0.8794981468
58,0.9050112511
59,0.8451697775
60,0.8973925633
61,0.888748476
62,0.8378132875
63,0.8631491507
64,0.9012698857
65,0.8255327243
66,0.8640855404
67,0.8994046626
68,0.907886994
69,0.8766527252
70,0.8978316419
71,0.8360243788
72,0.847667808
73,0.8973608718
74,0.8790523968
75,0.8775519185
76,0.8500839072
77,0.9069594476
78,0.8534190315
79,0.8983698184
80,0.8872832327
81,0.8871042321
82,0.8846671647
83,0.8870878597
84,0.8719492391
85,0.8706233705
86,0.9081251464
87,0.8733033924
88,0.8709534469
89,0.8963006307
90,0.8819064362
91,0.8765517698
92,0.8626569078
93,0.8748569626
94,0.89412444
95,0.8761065161
96,0.8912040935
97,0.8910117443
98,0.9043395077
99,0.8789550675
100,0.8975303914
101,0.867563155
102,0.8534152624
103,0.8793977204
104,0.8934715723
105,0.9000436292
106,0.8858205712
107,0.9159980231
108,0.8925062821
109,0.886648602
110,0.9029418327
111,0.8982837234
112,0.8788162364
113,0.8895291348
114,0.8818214654
115,0.8616280211
116,0.8677162373
117,0.8875519733
118,0.8660967399
119,0.86642374
120,0.8872563642
121,0.8942903135
122,0.8984419887
123,0.8863447942
124,0.8892170875
125,0.8514842712
126,0.8834637578
127,0.8690238712
128,0.8417675554
129,0.8708686424
130,0.8766797292
131,0.9119090346
132,0.8783789512
133,0.8644495626
134,0.8727274226
135,0.8899411738
136,0.8965613314
137,0.8586624127
138,0.875579487
139,0.8920685662
140,0.8779526026
141,0.908645974
142,0.8901707883
143,0.8958337023
144,0.8800515215
145,0.8978398906
146,0.898466195
147,0.8506409351
148,0.8753582851
149,0.8841878089
150,0.8911549673
151,0.8975609533
152,0.8776476241
153,0.9081347766
154,0.8653295135
155,0.9022395957
156,0.8862831524
157,0.8666051906
158,0.8642824826
159,0.9066786276
160,0.8871715311
161,0.8884170301
162,0.8848982108
163,0.8915015735
164,0.8652955159
165,0.8617549741
166,0.8729910478
167,0.884681756
168,0.883208399
169,0.818511276
170,0.8764920437
171,0.9020775518
172,0.8936692701
173,0.8676026283
174,0.8672953348
175,0.8633348635
176,0.8709406167
177,0.8921052627
178,0.9093732262
179,0.872077677
180,0.8819640218
181,0.9059705009
182,0.8898600543
183,0.9039345813
184,0.8800794532
185,0.9113448403
186,0.8682625668
187,0.8737013806
188,0.8928278373
189,0.8600180288
190,0.8670684189
191,0.8905250871
192,0.8625170094
193,0.8910644239
194,0.8348376362
195,0.8836289909
196,0.8953693957
197,0.8791648432
198,0.8763151133
199,0.9072495153
200,0.8634778253
201,0.9050847234
202,0.8851500467
203,0.8686616302
204,0.8989496771
205,0.8717993196
206,0.8819220567
207,0.9019301343
208,0.8935487155
209,0.8864332634
210,0.8875555859
211,0.8766320937
212,0.9038717829
213,0.9160200916
214,0.8997989053
215,0.8516750784
216,0.8660682459
217,0.9032875951
218,0.885223152
219,0.8638101989
220,0.8952423292
221,0.8971738367
222,0.8780398208
223,0.8907312545
224,0.8712986164
225,0.9053125382
226,0.8512663542
227,0.9167430418
228,0.8815080325
229,0.8897113299
230,0.8874170946
231,0.8416627712
232,0.8920816467
233,0.887215156
234,0.885504236
235,0.8927154097
236,0.8900009916
237,0.8796675004
238,0.9037909573
239,0.8901645873
240,0.8914282249
241,0.8663841029
242,0.9225194044
243,0.8929078854
244,0.9020160322
245,0.87759586
246,0.8774553775
247,0.8930136157
248,0.8469342901
249,0.8995057183
250,0.9037355421
251,0.8919340807
252,0.9061906574
253,0.8889182658
254,0.8884176466
255,0.8697635329
256,0.8917463497
257,0.8897583514
258,0.874994259
259,0.895948917
260,0.8489817111
261,0.8945254693
262,0.8898688651
263,0.8752887953
264,0.8739715048
265,0.8741692622
266,0.8787141888
267,0.8945657003
268,0.8941210038
269,0.9030694291
270,0.8847169406
271,0.8965247575
272,0.8790607208
273,0.8863667737
274,0.8819318886
275,0.9136379319
276,0.9023912673
277,0.8747367336
278,0.8294922377
279,0.8872879101
280,0.8937658523
281,0.9091186692
282,0.8796613603
283,0.8681838137
284,0.835346799
285,0.8630735233
286,0.9103660475
287,0.8993351346
288,0.891781174
289,0.8819273795
290,0.8472059375
291,0.8760148367
292,0.8820705491
293,0.8762214772
294,0.9092802686
295,0.8779694013
296,0.8976347345
297,0.8941485782
298,0.8843295083
299,0.8688770204
