metric,point,mean_mean,mean_std,sd_mean,sd_std,ci_lo_mean,ci_lo_std,ci_hi_mean,ci_hi_std,n_seeds
midpoint_residual,1.412837677,1.357450772,0.004593317605,0.1942582344,0.001552068436,1.006430575,0.01450321155,1.770543817,0.008561847964,3
valence_offset,0.6035219263,0.525573737,0.003928941266,0.2494876658,0.001469387259,-0.02926670129,0.01104162306,0.9388828564,0.001443699941,3
markedness,1.277447293,1.221079932,0.003459838175,0.2256861219,0.0006350138973,0.7960659112,0.004349962301,1.679938716,0.0097542521,3
markedness_ratio,2.554894585,2.442159863,0.006919676776,0.4513722438,0.001270027795,1.592131823,0.008699924941,3.359877433,0.01950850422,3
apex_angle_deg,36.1890527,37.98517092,0.1613201516,5.294521699,0.09761072822,28.99182206,0.1886674816,49.69597923,0.4365656135,3
effective_vertices,9.9477597,9.658754102,0.03514371027,1.325355568,0.02171010381,7.244419892,0.06366530886,12.41764696,0.08076370121,3
step_cosine,-0.8070731424,-0.7848546559,0.00184664195,0.05855113078,0.001249186326,-0.8746857185,0.001596428434,-0.6468307717,0.005810005907,3
