row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.02653330415,0.7309570151,0.02666170614,0.001758925551
KMeans,0.02653330415,1,0.0003945289653,0.99997882,0.03410336621
LogReg,0.7309570151,0.0003945289653,1,0.0005142611561,-0.01084464016
PCA,0.02666170614,0.99997882,0.0005142611561,1,0.03407746507
Random,0.001758925551,0.03410336621,-0.01084464016,0.03407746507,1
