row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.772015647,0.002500786618,3
MeanDiff,LogReg,0.5512189938,0,3
MeanDiff,PCA,0.7533108789,1.950213658e-09,3
MeanDiff,Random,0.04335346919,0.01802670764,3
KMeans,MeanDiff,0.772015647,0.002500786618,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.1578838721,0.001497098933,3
KMeans,PCA,0.9954744507,0.0006924405362,3
KMeans,Random,0.02721629698,0.02201532834,3
LogReg,MeanDiff,0.5512189938,0,3
LogReg,KMeans,0.1578838721,0.001497098933,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.1531691894,2.89194283e-09,3
LogReg,Random,0.01600861891,0.05835699186,3
PCA,MeanDiff,0.7533108789,1.950213658e-09,3
PCA,KMeans,0.9954744507,0.0006924405362,3
PCA,LogReg,0.1531691894,2.89194283e-09,3
PCA,PCA,1,0,3
PCA,Random,0.02452868865,0.01710617457,3
Random,MeanDiff,0.04335346919,0.01802670764,3
Random,KMeans,0.02721629698,0.02201532834,3
Random,LogReg,0.01600861891,0.05835699186,3
Random,PCA,0.02452868865,0.01710617457,3
Random,Random,1,0,3
