row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.7199872981,0,0.4339475774,6.798699778e-17,0.6747065767,6.612362153e-09,0.04320970572,0.01718446082,3
KMeans,0.7199872981,0,1,0,0.08177196567,0,0.984235449,1.571623374e-09,0.0167156481,0.01878368132,3
LogReg,0.4339475774,6.798699778e-17,0.08177196567,0,1,0,0.06350078198,2.460027101e-09,0.01070195705,0.05441356859,3
PCA,0.6747065767,6.612362153e-09,0.984235449,1.571623374e-09,0.06350078198,2.460027101e-09,1,0,0.01478472035,0.01490015928,3
Random,0.04320970572,0.01718446082,0.0167156481,0.01878368132,0.01070195705,0.05441356859,0.01478472035,0.01490015928,1,0,3
