row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.7199872981,0,3
MeanDiff,LogReg,0.4339475774,6.798699778e-17,3
MeanDiff,PCA,0.6747065767,6.612362153e-09,3
MeanDiff,Random,0.04320970572,0.01718446082,3
KMeans,MeanDiff,0.7199872981,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.08177196567,0,3
KMeans,PCA,0.984235449,1.571623374e-09,3
KMeans,Random,0.0167156481,0.01878368132,3
LogReg,MeanDiff,0.4339475774,6.798699778e-17,3
LogReg,KMeans,0.08177196567,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.06350078198,2.460027101e-09,3
LogReg,Random,0.01070195705,0.05441356859,3
PCA,MeanDiff,0.6747065767,6.612362153e-09,3
PCA,KMeans,0.984235449,1.571623374e-09,3
PCA,LogReg,0.06350078198,2.460027101e-09,3
PCA,PCA,1,0,3
PCA,Random,0.01478472035,0.01490015928,3
Random,MeanDiff,0.04320970572,0.01718446082,3
Random,KMeans,0.0167156481,0.01878368132,3
Random,LogReg,0.01070195705,0.05441356859,3
Random,PCA,0.01478472035,0.01490015928,3
Random,Random,1,0,3
