metric,point,mean_mean,mean_std,sd_mean,sd_std,ci_lo_mean,ci_lo_std,ci_hi_mean,ci_hi_std,n_seeds
midpoint_residual,2.03215369,1.814634592,0.007976460905,0.3974207781,0.003431040941,1.076261235,0.01879516783,2.638338451,0.002993180233,3
valence_offset,0.7636849241,0.5390549054,0.01110963789,0.6152905622,0.006829355468,-0.6880848961,0.0254289506,1.446105678,0.01032335491,3
markedness,1.883197801,1.59906464,0.008839719199,0.4740935161,0.004653672565,0.7132682857,0.02287972808,2.526856629,0.02766668726,3
markedness_ratio,3.766395601,3.198129281,0.0176794384,0.9481870322,0.009307345033,1.426536571,0.04575945616,5.053713257,0.05533337459,3
apex_angle_deg,25.89213182,28.55581342,0.1080139213,6.793528974,0.09053096137,19.18509806,0.2219428856,45.37892591,0.4569073859,3
effective_vertices,13.90383776,13.22990797,0.04535131258,2.776669852,0.01664764112,7.933731837,0.07942175042,18.76623633,0.21657155,3
step_cosine,-0.8996177546,-0.8724402077,0.0009840713981,0.06585871694,0.001505532068,-0.9444571431,0.001274482631,-0.7024000085,0.005688826794,3
