split,cosine
0,0.9392847902
1,0.9150049124
2,0.9145619919
3,0.9155574658
4,0.9190767255
5,0.9159720964
6,0.9151497957
7,0.920322481
8,0.9276263685
9,0.90479298
10,0.9136980633
11,0.9274697021
12,0.8926465715
13,0.9128261936
14,0.9373773419
15,0.8986638414
16,0.911687452
17,0.8998278498
18,0.9049370205
19,0.9163251765
20,0.9249156248
21,0.9160454037
22,0.9333135542
23,0.9326386655
24,0.9179193869
25,0.9179049276
26,0.8904186769
27,0.892892173
28,0.9305189866
29,0.8950776106
30,0.9232259094
31,0.9291992946
32,0.9276446475
33,0.8895829335
34,0.9180782244
35,0.9113576607
36,0.90647311
37,0.8996255349
38,0.8719166027
39,0.9362091888
40,0.9248426007
41,0.9396053301
42,0.9167762384
43,0.9115458285
44,0.915554359
45,0.9242157241
46,0.9163839993
47,0.9198341
48,0.9306041879
49,0.8960706188
50,0.9011138105
51,0.9268341878
52,0.887016397
53,0.9159812821
54,0.9356695263
55,0.9318588059
56,0.8994425717
57,0.8909229014
58,0.9238867999
59,0.9223595298
60,0.8829999236
61,0.9192606485
62,0.890054848
63,0.9171850054
64,0.904916749
65,0.9153191139
66,0.9228908866
67,0.9148282387
68,0.8738323527
69,0.9077172365
70,0.9355890566
71,0.9058167387
72,0.9169269572
73,0.8573330476
74,0.9159518852
75,0.9271820454
76,0.9347729642
77,0.8968725468
78,0.9277745415
79,0.9167640566
80,0.9244650182
81,0.910871967
82,0.911955026
83,0.9151042632
84,0.9199731591
85,0.9182686411
86,0.8865833868
87,0.9229261312
88,0.9301363594
89,0.9313573071
90,0.9176678357
91,0.9250200815
92,0.9256757621
93,0.922346115
94,0.9024654213
95,0.9170462677
96,0.9272419367
97,0.9305297223
98,0.9247856158
99,0.9221785813
100,0.9209785893
101,0.9167870911
102,0.9108831133
103,0.9272748643
104,0.9350102828
105,0.912307345
106,0.9126314057
107,0.9227190887
108,0.9046078507
109,0.9173993494
110,0.9269296457
111,0.9157353038
112,0.8719987527
113,0.9222444141
114,0.9288148647
115,0.9271395907
116,0.9148671981
117,0.9194475787
118,0.8998926304
119,0.905387823
120,0.9103204149
121,0.9056527923
122,0.9267896096
123,0.9051913848
124,0.9169383858
125,0.8972013675
126,0.9230184968
127,0.9093457057
128,0.903243648
129,0.9140893406
130,0.9161359571
131,0.9267601448
132,0.9309114367
133,0.9149486906
134,0.916734293
135,0.929023905
136,0.916182705
137,0.9278301049
138,0.9272812445
139,0.9143350564
140,0.9196066499
141,0.920750323
142,0.9147572936
143,0.9324293775
144,0.9353673141
145,0.9367484524
146,0.9162042495
147,0.9166761508
148,0.9106881928
149,0.9043250636
150,0.9243342135
151,0.9200339511
152,0.9172892916
153,0.9115266424
154,0.9181852355
155,0.9316536338
156,0.9133479617
157,0.9175447058
158,0.9310201452
159,0.9064704296
160,0.9149290378
161,0.8986743374
162,0.9347582768
163,0.9199316789
164,0.9260144195
165,0.9249821249
166,0.902920401
167,0.9238076925
168,0.9361285409
169,0.919656107
170,0.9059309981
171,0.9172156895
172,0.9141841681
173,0.8720987956
174,0.9166623337
175,0.9107264637
176,0.9430379393
177,0.8875799485
178,0.9407111577
179,0.9172473853
180,0.9103098463
181,0.9358335543
182,0.9118269904
183,0.9242752918
184,0.8828010023
185,0.8956351221
186,0.9200712778
187,0.92957818
188,0.9107745477
189,0.9194425852
190,0.9163363984
191,0.8601691413
192,0.9479302456
193,0.9433795454
194,0.9116817439
195,0.8870730084
196,0.9216473087
197,0.9352804949
198,0.9299862132
199,0.9051092108
200,0.9264615708
201,0.9202402751
202,0.925175349
203,0.9236523776
204,0.9296406634
205,0.904464981
206,0.9153810472
207,0.9115317741
208,0.9168846916
209,0.9384456195
210,0.9380903462
211,0.9055297152
212,0.9313926482
213,0.9139376526
214,0.9187225076
215,0.908487334
216,0.9314016773
217,0.9021671947
218,0.9169474714
219,0.9074356138
220,0.9350456681
221,0.9161752469
222,0.8952880469
223,0.9174156707
224,0.9011267091
225,0.9335205481
226,0.916112784
227,0.9086742605
228,0.9313297572
229,0.9243436824
230,0.9283994848
231,0.9332688322
232,0.9037995937
233,0.9265587014
234,0.9195897379
235,0.9136879076
236,0.9292311799
237,0.9298743517
238,0.9082343389
239,0.9228235779
240,0.9278915887
241,0.9304530533
242,0.9311312092
243,0.9197333732
244,0.9080510955
245,0.930201306
246,0.9167346057
247,0.9258870071
248,0.9107873003
249,0.921614481
250,0.9213817999
251,0.8673025918
252,0.9220983665
253,0.931548983
254,0.9204013728
255,0.8998430093
256,0.9275135466
257,0.9127227706
258,0.9171425443
259,0.9301758245
260,0.9038727247
261,0.8779655805
262,0.9315720688
263,0.9113379871
264,0.9242875175
265,0.9223480142
266,0.9241904972
267,0.9048687583
268,0.9238168457
269,0.9145486
270,0.9180372193
271,0.9238528151
272,0.9197092453
273,0.9102223242
274,0.9173957442
275,0.8919141662
276,0.9123631504
277,0.9163361961
278,0.8864425477
279,0.9020441016
280,0.9395615823
281,0.9236417228
282,0.9289623118
283,0.9116367127
284,0.9308697529
285,0.9329150501
286,0.9257304786
287,0.9352569131
288,0.9232554563
289,0.9116589055
290,0.9122230587
291,0.9355949297
292,0.9229955003
293,0.9009367855
294,0.9116277224
295,0.9142013169
296,0.9255065487
297,0.909711826
298,0.8762022294
299,0.934753824
