row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9997438594,0.8354776559,0.992107323,0.02534406342
KMeans,0.9997438594,1,0.8304184517,0.9925424142,0.02546440744
LogReg,0.8354776559,0.8304184517,1,0.7834148332,0.01198657399
PCA,0.992107323,0.9925424142,0.7834148332,1,0.03221000481
Random,0.02534406342,0.02546440744,0.01198657399,0.03221000481,1
