row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9957601522,0.7866617735,0.9663125277,0.00744711154
KMeans,0.9957601522,1,0.7488940161,0.980736854,0.009438355405
LogReg,0.7866617735,0.7488940161,1,0.6690887322,0.002449594219
PCA,0.9663125277,0.980736854,0.6690887322,1,0.01583731548
Random,0.00744711154,0.009438355405,0.002449594219,0.01583731548,1
