space_slug,space,adjacent_raw,adjacent_dis_mean,adjacent_dis_std,R_full_positive_neutral_mean,R_full_positive_neutral_std,R_full_neutral_negative_mean,R_full_neutral_negative_std,R_full_positive_negative_mean,R_full_positive_negative_std,n_seeds
euclidean_raw,Euclidean (raw),-0.2286176685,-0.2530501596,0.0002309338286,0.8646980858,0.001765193327,0.9439363508,0.0002731502614,0.9377736312,0.0003338876488,3
anisotropy_corrected,Anisotropy-corrected,-0.2028624169,-0.2288106913,0.0001873248391,0.8464398028,0.001604591876,0.9286567346,0.0002583423649,0.9253827499,0.0004291410866,3
park_causal,Park causal,-0.2078679738,-0.2308419448,0.0002651808659,0.8615348261,0.002246548315,0.9411834348,0.0004203147462,0.9365633625,0.0003088553407,3
mahalanobis_lda,Mahalanobis / LDA,-0.1350633399,-0.1380337345,2.878351669e-07,0.9702560844,4.638099101e-06,0.9867749574,1.383275422e-06,0.989399929,2.614949625e-06,3
within_subjects_noise,Within-subjects noise,-0.08816290754,-0.08909387618,1.096271592e-07,0.985229659,2.478616881e-06,0.9938906923,1.829762371e-07,0.9952642639,8.913804369e-07,3
