row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.8854886132,0,0.2876014773,0,0.885423537,0,0.009595448171,0.004407609224,3
KMeans,0.8854886132,0,1,0,0.001527290907,0,0.9999502653,0,0.004634303846,0.003277394548,3
LogReg,0.2876014773,0,0.001527290907,0,1,0,0.00189802354,0,0.003626831436,0.01508823641,3
PCA,0.885423537,0,0.9999502653,0,0.00189802354,0,1,0,0.004583840676,0.003320841936,3
Random,0.009595448171,0.004407609224,0.004634303846,0.003277394548,0.003626831436,0.01508823641,0.004583840676,0.003320841936,1,0,3
