row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.8854886132,0,3
MeanDiff,LogReg,0.2876014773,0,3
MeanDiff,PCA,0.885423537,0,3
MeanDiff,Random,0.009595448171,0.004407609224,3
KMeans,MeanDiff,0.8854886132,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.001527290907,0,3
KMeans,PCA,0.9999502653,0,3
KMeans,Random,0.004634303846,0.003277394548,3
LogReg,MeanDiff,0.2876014773,0,3
LogReg,KMeans,0.001527290907,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.00189802354,0,3
LogReg,Random,0.003626831436,0.01508823641,3
PCA,MeanDiff,0.885423537,0,3
PCA,KMeans,0.9999502653,0,3
PCA,LogReg,0.00189802354,0,3
PCA,PCA,1,0,3
PCA,Random,0.004583840676,0.003320841936,3
Random,MeanDiff,0.009595448171,0.004407609224,3
Random,KMeans,0.004634303846,0.003277394548,3
Random,LogReg,0.003626831436,0.01508823641,3
Random,PCA,0.004583840676,0.003320841936,3
Random,Random,1,0,3
