row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.02753636209,0,0.6931298546,0,0.05338861776,2.243598298e-09,0.03289633144,0.00258922566,3
KMeans,0.02753636209,0,1,0,-0.0002247496578,0,0.9977333244,8.504900621e-10,0.0164688764,0.00963035798,3
LogReg,0.6931298546,0,-0.0002247496578,0,1,0,0.0161179799,3.509658104e-09,0.00171016082,0.01544027368,3
PCA,0.05338861776,2.243598298e-09,0.9977333244,8.504900621e-10,0.0161179799,3.509658104e-09,1,0,0.01754093767,0.007650008463,3
Random,0.03289633144,0.00258922566,0.0164688764,0.00963035798,0.00171016082,0.01544027368,0.01754093767,0.007650008463,1,0,3
