scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-apology-003,155.5471291,0.443145419,0.4317848529,0.09969806001,0.19939612,118.2733791,3.043795677,0.4736790684
politeness-apology-013,68.01044548,0.1872553112,0.01750015703,0.1864357693,0.3728715387,139.0615152,2.588782377,0.7554135186
politeness-apology-043,72.27359161,0.4682267183,0.4225889027,0.201630551,0.4032611019,98.67498952,3.648340899,0.1508293132
politeness-apology-057,23.0319975,1.112092367,0.6094948612,0.9301964565,1.860392913,43.31017278,8.312134931,-0.7276509802
politeness-apology-065,22.64467021,2.392817575,-1.398821205,1.941359108,3.882718215,19.52190265,18.44082549,-0.9425138167
politeness-apology-067,64.25103804,0.4746196421,0.3711791992,0.295786759,0.5915735179,94.78043498,3.798252246,0.08333756206
politeness-apology-081,56.49055608,0.977437403,0.9152170989,0.3431640114,0.6863280227,25.9425771,13.87680178,-0.8992329386
politeness-apology-098,27.02690834,0.5941349623,0.4551701886,0.3818592054,0.7637184109,74.90519847,4.806074977,-0.2604169098
politeness-bad-news-delivery-020,17.25577471,1.449953428,0.4056148663,1.392063765,2.784127529,36.9250895,9.749468583,-0.7994216612
politeness-bad-news-delivery-028,52.60643503,1.943819494,1.793358315,0.7498667746,1.499733549,11.99805682,30.00485875,-0.9781546515
politeness-bad-news-delivery-066,31.40729487,1.257104386,1.081125616,0.641466164,1.282932328,25.74301497,13.98437597,-0.9007511966
politeness-bad-news-delivery-073,19.12543349,0.9369108426,0.1539198042,0.9241810542,1.848362108,55.81148892,6.450284824,-0.5619175207
politeness-complaint-030,93.18580263,0.651170278,0.5728195482,0.3096780524,0.6193561047,60.6663101,5.934100812,-0.4898951436
politeness-complaint-032,22.56334672,2.116950854,1.495429858,1.498389288,2.996778576,19.49931787,18.46218428,-0.9426454651
politeness-complaint-040,38.88895419,1.056547927,-0.8399914065,0.6408650088,1.281730018,36.49322639,9.864844401,-0.8039271761
politeness-complaint-049,19.04279044,0.7357469198,-0.1086459539,0.7276809649,1.45536193,68.1815456,5.280021109,-0.3716668723
politeness-complaint-063,61.2786043,0.2142136041,-0.0118317967,0.2138865979,0.4277731958,133.6604979,2.693391134,0.6903838034
politeness-complaint-072,68.27449046,0.2447402202,-0.09462542093,0.2257073439,0.4514146878,130.105791,2.766979065,0.6442009392
politeness-complaint-089,37.81743725,0.4377758271,-0.2291245377,0.3730276412,0.7460552823,98.89066805,3.640383942,0.1545494719
politeness-correction-002,35.38984321,0.4346130216,0.3548665637,0.2509147275,0.5018294551,103.6881672,3.471948725,0.2366374957
politeness-correction-005,28.976126,0.9356432317,0.7114217406,0.607706643,1.215413286,44.17664824,8.149101717,-0.7171946883
politeness-correction-007,16.28422632,1.517472276,-0.9962217123,1.144667816,2.289335632,29.14552729,12.35180947,-0.8733855046
politeness-correction-024,42.6023865,0.3200014037,-0.1472875267,0.2840902724,0.5681805448,117.4541327,3.06502625,0.4610383821
politeness-correction-027,22.48428904,0.5418237439,0.04308595689,0.5401079242,1.080215848,85.38767712,4.216065036,-0.08041330458
politeness-correction-045,20.52290521,0.8624925823,0.3826638717,0.772956542,1.545913084,57.42277892,6.269289065,-0.538435811
politeness-correction-051,81.71305736,0.3863396149,0.3274293746,0.2050568279,0.4101136558,116.1642748,3.099059506,0.4409463061
politeness-correction-076,46.69402384,0.6444253778,-0.5726699735,0.2955218589,0.5910437177,60.78190811,5.922815048,-0.4881352713
