row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.2534172254,0.0002313717956,3
positive-neutral,positive-negative,0.3929017219,0.0003743645203,3
neutral-negative,positive-neutral,-0.2534172254,0.0002313717956,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.881651055,0.0002764909847,3
positive-negative,positive-neutral,0.3929017219,0.0003743645203,3
positive-negative,neutral-negative,0.881651055,0.0002764909847,3
positive-negative,positive-negative,1,0,3
