dim,e_v,e_m
0,0.02204838913,0.02364946959
1,0.01062885078,-0.01470246892
2,0.01899260599,0.01798435522
3,-0.01338066092,-0.01705419289
4,0.0001360785802,-0.01152256566
5,0.01016862701,-0.004885624683
6,-0.001212759268,-0.003662874194
7,-0.007817334313,-0.001415519233
8,-0.003942578283,0.001874790421
9,-0.005843032103,0.01389544187
10,-0.01414720706,0.01130662458
11,-0.01276926755,0.006049016286
12,-0.01900274551,-0.0002055946287
13,0.02959584086,-0.01009576299
14,-0.007510680077,0.009163578717
15,0.009130840104,0.009156376258
16,-0.005050834002,0.0009061641545
17,0.0164301947,-0.001280948978
18,-0.01806233754,-0.02592026567
19,0.006885240338,0.004051773612
20,0.01487942663,0.006250470969
21,-0.008806838364,-0.006764063795
22,-0.02118279844,-0.01148052158
23,0.004532295083,-0.002886957132
24,0.01128356446,-0.02536466463
25,0.001852976889,0.001959698609
26,0.01434591801,0.006444277672
27,-0.003894434076,0.00368318164
28,-0.01038920311,0.02001532699
29,0.02348901166,0.001600334029
30,0.02830825794,0.007219436052
31,-0.008416031378,0.01052319004
32,0.0135041237,0.009100162469
33,-0.0391571202,0.02494049622
34,0.0103205733,-0.02561164562
35,-0.02846155978,0.01060230081
36,-0.005935542288,0.004856860314
37,-0.006420485262,0.02166604134
38,-0.008600925505,-0.02344836551
39,0.01313573028,-0.007310215274
40,-0.007160665394,0.0291640542
41,0.007940897708,0.01649983632
42,0.02526187813,0.005569084693
43,-0.03354862221,-0.01392891229
44,0.03266106308,-0.03196290861
45,-0.02368952121,-0.008994305308
46,-0.0218023449,-0.008333904176
47,0.003740553547,0.002049305751
48,-0.003038171853,0.001049156741
49,0.002006601477,0.01136083358
50,0.01987568716,-0.008444958158
51,-0.0149634748,0.001364019043
52,-0.007361224998,-0.03035359102
53,0.01738988541,-0.03988177923
54,-0.01044283556,0.004460064772
55,-0.03242254685,0.01966897255
56,-0.02603600562,0.00884489923
57,0.007591386663,0.005224367466
58,0.008658199559,0.0039767997
59,0.007482867057,-0.008743505663
60,-0.002429389325,-0.02851387036
61,-0.001575499047,-0.003135015787
62,-0.007464429263,0.006464379017
63,-0.0024923265,0.01855413064
64,0.03165912883,-0.00821289319
65,-0.01474833833,0.002152701431
66,0.03278641449,-0.02175999902
67,0.008373647202,-0.01437902038
68,-0.002917390895,0.0264502122
69,0.006873691059,-0.005812546499
70,-0.01374672809,0.01545926494
71,-0.01564019485,-0.001542880201
72,0.0008418422397,0.008782974466
73,0.01957900695,-0.01770072974
74,0.02157252533,-0.01033804427
75,0.0131508683,-0.01018231784
76,0.01113702594,0.01446234923
77,-0.03598551472,0.003613915377
78,-0.03035610772,0.008922827239
79,-0.03617515505,0.001595500185
80,0.02873792299,0.02002934671
81,0.003198180259,0.005743357589
82,-0.0003585872912,0.01812199046
83,-0.02591765764,0.01799619943
84,-0.01527772703,-0.002946932605
85,-0.0156544778,-0.02011897456
86,-0.003892830107,-0.007452582484
87,-0.01125217553,-0.005688935139
88,-0.007396164988,0.01527966083
89,-0.0110651857,0.01784395243
90,0.01269506314,0.01402655328
91,0.00334425851,0.008127780068
92,0.01330545876,0.002480147009
93,0.0005616130847,0.0006686743051
94,-0.0359130233,-0.01583503558
95,0.02695210515,-0.00913535003
96,-0.0009302250852,-0.004230046481
97,-0.01066889652,-0.000641244152
98,0.008329230682,-0.01293324732
99,-0.002846143312,-0.001519631793
100,-0.00603872898,-0.009892686824
101,0.009159510134,-0.01958107465
102,0.01855897829,0.004034241507
103,0.002918347423,-0.001745228747
104,-0.002805475608,0.006446830893
105,-0.006914632403,-0.001872023242
106,0.01617152638,0.01537726108
107,0.008679741948,0.005222897579
108,-0.006555219766,0.01685460846
109,0.004918027235,0.004402330984
110,-0.003925437111,0.001461549654
111,0.004902708406,-0.002418712322
112,0.01100267716,0.01080742143
113,-0.2044495271,0.1127438261
114,-0.01642825914,-0.00779379849
115,0.01402909739,-0.02143701931
116,-0.009396566414,0.008659856112
117,-0.01001275287,0.005866714319
118,-0.01829669869,0.002245568938
119,-0.002368444603,-0.003210313391
120,-0.01391268651,-0.007742697631
121,0.001089583193,-0.001309615265
