row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.1475675747,1.164928566e-06,3
positive-neutral,positive-negative,0.4286452761,3.760071449e-06,3
neutral-negative,positive-neutral,-0.1475675747,1.164928566e-06,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.8543074631,4.87554433e-06,3
positive-negative,positive-neutral,0.4286452761,3.760071449e-06,3
positive-negative,neutral-negative,0.8543074631,4.87554433e-06,3
positive-negative,positive-negative,1,0,3
