space_slug,space,adjacent_raw,adjacent_dis_mean,adjacent_dis_std,R_full_positive_neutral_mean,R_full_positive_neutral_std,R_full_neutral_negative_mean,R_full_neutral_negative_std,R_full_positive_negative_mean,R_full_positive_negative_std,n_seeds
euclidean_raw,Euclidean (raw),-0.9160148341,-0.9321727848,0.0004065804571,0.9842112988,0.0006883275098,0.9811247568,0.001364497691,0.7389299752,0.01022787947,3
anisotropy_corrected,Anisotropy-corrected,-0.2090111173,-0.2364320881,0.0003131062252,0.8499828766,0.002088696023,0.9194267968,0.0002812969703,0.9262143433,0.0005522221183,3
park_causal,Park causal,-0.9271113099,-0.9444765051,0.0005891829899,0.9843544395,0.0007559610962,0.9788824801,0.001669620214,0.6906015833,0.01246468711,3
mahalanobis_lda,Mahalanobis / LDA,-0.167300457,-0.1803232626,6.397933831e-06,0.9052679289,0.0001460838004,0.9508535063,8.74032479e-05,0.9598792333,0.0001712981147,3
within_subjects_noise,Within-subjects noise,-0.08590212982,-0.08642908848,8.731267319e-08,0.9914612078,2.141097628e-06,0.996350794,2.831201335e-07,0.9972194373,7.95904431e-07,3
