metric,observed,null_mean_mean,null_mean_std,null_sd_mean,null_sd_std,p_value_mean,p_value_std,n_seeds
spearman,0.895441756,-0.01018629031,0.004076332185,0.1142495901,0.004768199662,0.009900990099,0,3
kendall,0.7635600205,-0.008050971244,0.00314839889,0.08826321444,0.003745123704,0.009900990099,0,3
probe_r2,0.9155305361,-0.450515713,0.007719616295,0.1766774349,0.003996291594,0.009900990099,0,3
monotone_fraction,0.8888888889,0.3147685185,0.002947369274,0.06953840532,0.00380795692,0.009900990099,0,3
midpoint_residual_median,0.7271230984,0.8515391171,0.00283780701,0.02410475765,0.001460867893,0.009900990099,0,3
pc1_frac_centroids,0.7147334349,0.6125514661,0.006399658272,0.06237996801,0.00782683288,0.07590759076,0.03024802439,3
