metric,point,mean_mean,mean_std,sd_mean,sd_std,ci_lo_mean,ci_lo_std,ci_hi_mean,ci_hi_std,n_seeds
midpoint_residual,0.8235428728,0.816834481,0.0004600405149,0.05180000099,0.0004045705823,0.7183542579,0.001250479224,0.922354942,0.00141099241,3
valence_offset,0.4129084286,0.3878967631,0.001500030836,0.06652823758,0.001151849476,0.2448715587,0.00354812678,0.5038701999,0.000733105578,3
markedness,0.7125513967,0.7148903291,0.001251853501,0.06279548006,0.0004129010354,0.5989895853,0.001654794022,0.8422001209,0.0009247943009,3
markedness_ratio,1.425102793,1.429780658,0.00250370743,0.1255909601,0.0008258020661,1.19797917,0.003309588234,1.684400242,0.001849588706,3
apex_angle_deg,58.99534534,59.86927114,0.003711876862,3.463588973,0.03166552734,53.60306341,0.2121738266,67.02828197,0.1590613913,3
effective_vertices,6.102176331,6.033130276,0.0004751202068,0.3474933169,0.003299247429,5.370887442,0.01276087812,6.716104186,0.02657013457,3
step_cosine,-0.5151077087,-0.5010666164,6.191505618e-05,0.05242712431,0.0004807382076,-0.5933731389,0.002981281726,-0.3902757001,0.002555217472,3
