row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9126379732,0.05122728468,0.6102870879,0,0.8859904787,8.000000107e-10,0.04478590467,0.003213654384,3
KMeans,0.9126379732,0.05122728468,1,0,0.4051759825,0.0541116574,0.9852535451,0.005384524408,0.03980736279,0.005920640788,3
LogReg,0.6102870879,0,0.4051759825,0.0541116574,1,0,0.3708282218,2.956912799e-09,0.0202861262,0.01977150839,3
PCA,0.8859904787,8.000000107e-10,0.9852535451,0.005384524408,0.3708282218,2.956912799e-09,1,0,0.03654019955,0.003211627048,3
Random,0.04478590467,0.003213654384,0.03980736279,0.005920640788,0.0202861262,0.01977150839,0.03654019955,0.003211627048,1,0,3
