row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.6214759188,0,0.5223037705,0,0.7822247541,4.065468405e-08,0.04440948238,0.003346404712,3
KMeans,0.6214759188,0,1,0,0.1438911121,0,0.9593350687,3.005034666e-08,0.02272329324,0.005257904011,3
LogReg,0.5223037705,0,0.1438911121,0,1,0,0.2279281303,9.418154455e-08,0.0164276286,0.01492600994,3
PCA,0.7822247541,4.065468405e-08,0.9593350687,3.005034666e-08,0.2279281303,9.418154455e-08,1,0,0.03445783231,0.002715535749,3
Random,0.04440948238,0.003346404712,0.02272329324,0.005257904011,0.0164276286,0.01492600994,0.03445783231,0.002715535749,1,0,3
