row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.8229282567,0,0.4948595263,0,0.8307531356,6.507175518e-09,0.02399144648,0.006799195417,3
KMeans,0.8229282567,0,1,0,0.1382355773,0,0.9958497239,9.451631408e-10,0.01600191739,0.007307281336,3
LogReg,0.4948595263,0,0.1382355773,0,1,0,0.1516612941,9.037145575e-09,0.01646646352,0.03873826645,3
PCA,0.8307531356,6.507175518e-09,0.9958497239,9.451631408e-10,0.1516612941,9.037145575e-09,1,0,0.01468306378,0.007018792131,3
Random,0.02399144648,0.006799195417,0.01600191739,0.007307281336,0.01646646352,0.03873826645,0.01468306378,0.007018792131,1,0,3
