row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.8831393679,0,3
MeanDiff,LogReg,0.262636987,0,3
MeanDiff,PCA,0.8842736047,0,3
MeanDiff,Random,0.04156605179,0.01756328967,3
KMeans,MeanDiff,0.8831393679,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.002008825891,0,3
KMeans,PCA,0.9999050721,1.359739956e-16,3
KMeans,Random,0.03270908397,0.02978110776,3
LogReg,MeanDiff,0.262636987,0,3
LogReg,KMeans,0.002008825891,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.00304720805,0,3
LogReg,Random,0.01376465345,0.009887170441,3
PCA,MeanDiff,0.8842736047,0,3
PCA,KMeans,0.9999050721,1.359739956e-16,3
PCA,LogReg,0.00304720805,0,3
PCA,PCA,1,0,3
PCA,Random,0.03303249339,0.0302375554,3
Random,MeanDiff,0.04156605179,0.01756328967,3
Random,KMeans,0.03270908397,0.02978110776,3
Random,LogReg,0.01376465345,0.009887170441,3
Random,PCA,0.03303249339,0.0302375554,3
Random,Random,1,0,3
