row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.8681033853,0,0.3956956215,0,0.8681735335,1.359739956e-16,0.04164050999,0.0156100226,3
KMeans,0.8681033853,0,1,0,0.04436127667,0,0.9996702241,0,0.03511875327,0.03216171045,3
LogReg,0.3956956215,0,0.04436127667,0,1,0,0.04573537816,0,0.01053292554,0.01585061269,3
PCA,0.8681735335,1.359739956e-16,0.9996702241,0,0.04573537816,0,1,0,0.03467325893,0.03130293867,3
Random,0.04164050999,0.0156100226,0.03511875327,0.03216171045,0.01053292554,0.01585061269,0.03467325893,0.03130293867,1,0,3
