scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-refusal-090,15.09848261,1.302548179,0.465450528,1.216547396,2.433094791,40.06221353,8.986023694,-0.765346033
politeness-reminder-017,64.40848025,0.5568138276,0.481219503,0.2801239522,0.5602479043,77.90229444,4.62117326,-0.2095794068
politeness-reminder-018,45.14600141,0.7857529488,-0.5934277257,0.5150254662,1.030050932,54.49678522,6.605894248,-0.5807486336
politeness-reminder-019,26.82552399,1.156902675,0.7338458204,0.8943679961,1.788735992,39.41026469,9.134676026,-0.7726198475
politeness-reminder-021,25.72514399,0.7856914346,0.3149235477,0.7198153857,1.439630771,62.96545888,5.717420414,-0.454527566
politeness-reminder-079,17.98300114,1.149866818,0.1962022242,1.133004143,2.266008285,46.57958569,7.728707644,-0.6873463435
politeness-reminder-094,30.13925402,4.160536792,-3.40660047,2.388543413,4.777086827,7.970052166,45.16908955,-0.9903406776
politeness-request-001,33.36260343,0.6586797163,0.4363115604,0.4934482657,0.9868965314,69.56459163,5.175046551,-0.3491512141
politeness-request-006,40.01145232,2.166147218,1.843578839,1.137282214,2.274564428,14.36031229,25.0690927,-0.9687551916
politeness-request-025,110.1587018,0.2413109786,0.1728055878,0.1684316396,0.3368632792,138.7070079,2.595398787,0.7513448528
politeness-request-029,31.46187207,0.4335571454,-0.1957413356,0.3868554353,0.7737108706,99.10924152,3.632355515,0.1583173301
politeness-request-031,34.53133819,0.4384361932,0.3140712209,0.3059175767,0.6118351533,100.6945709,3.575167923,0.1855735067
politeness-request-037,24.2914194,1.2769112,-0.7428477359,1.038594942,2.077189884,36.95528699,9.741501942,-0.7991049168
politeness-request-053,23.8936653,2.642701999,-0.3133555186,2.62405834,5.248116681,21.28988534,16.90943818,-0.9317553393
politeness-request-056,18.91740505,3.472161903,-1.414215469,3.171104364,6.342208727,15.0349543,23.94420314,-0.9657677494
politeness-request-061,18.40158477,1.66745248,0.324119307,1.635648021,3.271296042,32.87860976,10.94936807,-0.8398225894
politeness-request-074,69.37199907,0.4323480467,0.391268033,0.1839406422,0.3678812844,108.9273768,3.304954277,0.324369436
politeness-request-093,39.2033214,0.9859908411,-0.8585551364,0.4848309153,0.9696618306,33.87525934,10.62722491,-0.8302530454
politeness-request-097,31.756461,3.362327367,2.553490998,2.187448067,4.374896133,11.19227243,32.16504979,-0.9809813431
