row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.9198444456,0,3
MeanDiff,LogReg,0.3643007552,0,3
MeanDiff,PCA,0.9172878949,0,3
MeanDiff,Random,0.01129942226,0.003462724883,3
KMeans,MeanDiff,0.9198444456,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.09957164883,1.699674944e-17,3
KMeans,PCA,0.9991729479,0,3
KMeans,Random,0.005647891817,0.009401867335,3
LogReg,MeanDiff,0.3643007552,0,3
LogReg,KMeans,0.09957164883,1.699674944e-17,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.09218098235,0,3
LogReg,Random,0.01991480408,0.00651431066,3
PCA,MeanDiff,0.9172878949,0,3
PCA,KMeans,0.9991729479,0,3
PCA,LogReg,0.09218098235,0,3
PCA,PCA,1,0,3
PCA,Random,0.005977644727,0.008871312627,3
Random,MeanDiff,0.01129942226,0.003462724883,3
Random,KMeans,0.005647891817,0.009401867335,3
Random,LogReg,0.01991480408,0.00651431066,3
Random,PCA,0.005977644727,0.008871312627,3
Random,Random,1,0,3
