draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
0,2.016146478,0.406512589,1.974739004,3.949478008,27.36814968,13.15397658,-0.8880710697
1,1.997379027,0.2701782761,1.979021646,3.958043292,27.8885842,12.90850756,-0.8838588444
2,1.796674885,1.24209199,1.298171072,2.596342144,23.55308484,15.28462206,-0.9166902378
3,1.721776947,0.590868768,1.61721673,3.234433461,30.7850555,11.69398574,-0.8590934243
4,2.15162764,1.617556815,1.418806347,2.837612694,17.95052299,20.05512598,-0.9513230092
5,1.938681681,1.211459968,1.513555881,3.027111762,23.33529486,15.42727453,-0.9182025465
6,1.967149782,-0.2892547748,1.945767186,3.891534372,28.26036439,12.73868925,-0.8808051037
7,1.316254226,-0.3973261816,1.254853414,2.509706829,40.24556919,8.945084074,-0.7632824337
8,1.834174646,0.3679752767,1.796883643,3.593767287,29.98483816,12.0060678,-0.8661576855
9,1.61182901,-0.5061556747,1.530293824,3.060587649,33.09411905,10.87806566,-0.8377747652
10,1.808934743,1.178404087,1.372446251,2.744892502,24.42350364,14.73989995,-0.9105141222
11,1.868640484,0.6547113403,1.75019151,3.500383019,28.36371194,12.69227387,-0.8799496311
12,1.779322543,0.8099864703,1.584269747,3.168539494,28.51543173,12.6247431,-0.8786885655
13,1.748268944,0.5270417349,1.666934705,3.33386941,30.70890514,11.72298388,-0.8597729106
14,1.779000744,1.290565739,1.224452417,2.448904834,22.78604963,15.79914052,-0.9219574765
15,2.023406196,0.3792806335,1.987540901,3.975081802,27.3401828,13.16743208,-0.8882953531
16,0.8872184563,0.6750607094,0.5757166211,1.151433242,46.9844521,7.662109143,-0.6821967966
17,1.593499801,0.5662500728,1.489497388,2.978994776,33.05008163,10.89256009,-0.8381941844
18,1.452592342,0.9538998149,1.095490601,2.190981202,30.49662514,11.80458488,-0.8616590542
19,1.431167888,-0.9398661197,1.079302182,2.158604363,30.97212589,11.62335454,-0.8574177627
20,1.94068783,0.5182961512,1.87019741,3.74039482,28.00716261,12.85385475,-0.8828888968
21,1.660439275,-0.554796502,1.565010999,3.130021999,31.97413747,11.25909965,-0.848287208
22,1.376422434,0.8230683085,1.103221318,2.206442635,33.85526469,10.63350127,-0.8304475074
23,1.40262991,-0.5016152739,1.309867467,2.619734934,37.33337473,9.642846451,-0.7951203583
24,2.133622583,1.538982024,1.47779554,2.955591079,18.95688092,18.99046586,-0.9457633206
25,2.644111462,0.6931111472,2.551650909,5.103301817,20.73209468,17.36438144,-0.9352458824
26,1.340734538,-0.5175494472,1.236815132,2.473630263,38.63180089,9.318747552,-0.78117408
27,1.238147374,0.898410895,0.851978159,1.703956318,33.58602733,10.71874314,-0.8330561711
28,1.757099774,-0.4683152681,1.693540795,3.38708159,30.83144317,11.67639147,-0.8586787652
29,1.235256537,1.046019232,0.6570406985,1.314081397,27.24752547,13.21220895,-0.8890369156
30,2.146068201,0.7824246523,1.99835442,3.996708839,24.64566952,14.60702862,-0.9089040097
31,2.38292791,1.065809487,2.131289648,4.262579295,21.43608058,16.79411489,-0.9308258593
32,2.63054452,0.9833230331,2.439844316,4.879688632,20.09285661,17.91681527,-0.9391370908
33,1.086337122,-0.4241815759,1.000099161,2.000198323,47.07606512,7.647198191,-0.6810268239
34,2.011325125,-0.46330643,1.957236805,3.914473611,27.27937321,13.19678415,-0.8887822914
35,1.990483039,1.096253357,1.661400404,3.322800809,24.11199099,14.93033073,-0.9127487009
36,1.922148,0.02621739603,1.921969194,3.843938389,29.15965082,12.34582685,-0.8732654242
37,2.309764199,1.018487969,2.073087772,4.146175544,22.18003555,16.23081258,-0.9260021855
38,1.675655433,0.8945648644,1.41688914,2.83377828,28.98398863,12.42065075,-0.8747551536
39,1.20173103,0.8515671633,0.8479332727,1.695866545,35.37735062,10.17600227,-0.8153567255
40,1.917522826,0.6437661982,1.806227801,3.612455603,27.79256425,12.95310489,-0.8846414946
41,1.515173248,-0.6001733181,1.391237564,2.782475128,34.21814548,10.52073381,-0.8269025219
42,1.674238031,1.270885347,1.089918997,2.179837993,23.11786642,15.57237132,-0.9196991109
43,1.829153741,-0.3818937278,1.788843367,3.577686733,30.02054518,11.99178755,-0.8658460576
44,1.916766047,0.916201905,1.683616984,3.367233967,26.18388565,13.74891431,-0.897382507
45,1.617007552,1.146232623,1.140554338,2.281108677,25.74905617,13.98109498,-0.9007053958
46,1.666008185,0.7368920518,1.494179834,2.988359668,30.60931139,11.76112704,-0.8606592891
47,1.259866346,0.8303248498,0.9475356744,1.895071349,35.31998758,10.19252906,-0.8159359553
48,2.132507673,0.2909504485,2.112566404,4.225132807,26.17735336,13.75234521,-0.8974328085
49,1.778410482,0.4669274178,1.716019414,3.432038829,30.50412052,11.80168429,-0.8615926578
50,1.185239371,0.9291097337,0.7358990896,1.471798179,32.50759474,11.07433518,-0.8433202176
51,2.000514042,0.5592488428,1.920754322,3.841508644,27.10883393,13.27980395,-0.8901425576
52,1.804074047,0.9044467183,1.560980237,3.121960474,27.45258746,13.11351801,-0.8873926287
53,2.157382029,1.305567376,1.717495574,3.434991149,21.30374724,16.89843556,-0.9316674683
54,1.428158076,0.6377908443,1.277833451,2.555666902,35.52755143,10.1329809,-0.8138361856
55,1.712775462,1.094916281,1.317102167,2.634204334,26.14165629,13.77112437,-0.8977074853
56,1.984618291,1.511348377,1.286287622,2.572575243,19.22414159,18.72645383,-0.9442377184
57,2.134432156,0.4739563744,2.081145353,4.162290707,25.79611693,13.95558878,-0.900348266
58,0.8425107677,-0.4627067121,0.7040787543,1.408157509,56.85198531,6.332232693,-0.5468037896
59,1.827542354,0.9270751373,1.57494214,3.14988428,27.00815223,13.32930876,-0.8909419199
60,1.697969427,0.1439249976,1.691858673,3.383717346,32.72215888,11.00171909,-0.8413017836
61,1.307646311,0.9991955186,0.8435325659,1.687065132,30.01873014,11.99251262,-0.8658619062
62,1.444743268,1.000651205,1.042103775,2.08420755,29.56183167,12.17786516,-0.8698237824
63,2.21390833,-0.1441175177,2.209212582,4.418425165,25.405731,14.17003116,-0.9032923842
64,1.618773232,-0.3982646512,1.569016267,3.138032533,33.50109264,10.74591817,-0.8338752964
65,1.824589373,-0.05053554647,1.823889399,3.647778797,30.63995123,11.74936596,-0.8603868731
66,1.947834874,0.7214425607,1.8093041,3.6186082,27.04509537,13.31110114,-0.8906489292
67,1.393221911,0.966905491,1.003075802,2.006151604,30.67478101,11.7360251,-0.860076906
68,1.469088755,1.137340552,0.929880765,1.85976153,25.98007836,13.85677114,-0.8989464128
69,1.570359661,-0.4320370864,1.509759392,3.019518784,34.26622505,10.50597197,-0.8264303406
70,1.174215345,0.5668939932,1.028305828,2.056611656,42.33312442,8.503978974,-0.7392418825
71,1.800106614,0.4541719596,1.741870159,3.483740318,30.2203934,11.91248556,-0.8640957063
72,2.297604582,1.688022651,1.558706626,3.117413253,17.22053318,20.90527606,-0.9551723274
73,2.537654921,1.465504279,2.071711782,4.143423564,18.50557436,19.45359776,-0.9482927798
74,1.942222991,0.6865959756,1.816814826,3.633629653,27.28530703,13.1939142,-0.8887348198
75,1.048775753,0.1776386924,1.033622308,2.067244616,50.57010269,7.118830709,-0.6351336441
76,2.253827786,0.9894279062,2.025036323,4.050072646,22.74756231,15.82587158,-0.9222174237
77,1.663159908,0.9654056635,1.354286817,2.708573635,28.29127984,12.72476898,-0.8805494974
78,1.453716095,0.9338333858,1.114112065,2.22822413,30.87635121,11.65940877,-0.8582767964
79,1.967599206,0.1609513674,1.961005174,3.922010347,28.43544497,12.66025555,-0.8793541685
80,1.405353564,-0.1064409272,1.40131687,2.80263374,39.08864118,9.209836646,-0.7761714225
81,1.542701471,1.318842838,0.8003632914,1.600726583,20.59472134,17.48020738,-0.9360919469
82,1.604202751,1.14138774,1.127253519,2.254507037,25.88081687,13.90991644,-0.8997039736
83,1.438317085,0.9813242713,1.051550623,2.103101246,30.03522333,11.98592719,-0.8657178586
84,1.515235219,-0.5194754738,1.423405424,2.846810847,34.82721356,10.33674426,-0.8208780468
85,1.54286742,0.9981678731,1.176478123,2.352956246,28.90849427,12.4530872,-0.8753928694
86,2.163743554,0.2574918442,2.14836778,4.29673556,25.86241005,13.91981642,-0.8998441572
87,1.330040548,0.2358343408,1.308965249,2.617930498,40.75225859,8.833866207,-0.7575392522
88,2.075362708,-0.7129778434,1.949049247,3.898098493,25.65967343,14.02979664,-0.901382021
89,1.847849352,1.186078574,1.416956189,2.833912378,24.12090386,14.92481385,-0.9126851407
90,1.612385094,1.049827356,1.223784383,2.447568765,27.51080706,13.08576659,-0.8869237229
91,2.384849848,0.5225958683,2.326886838,4.653773676,23.16765692,15.53890414,-0.9193575704
92,1.778030282,0.7666459558,1.604258603,3.208517205,28.85599889,12.47574209,-0.8758354124
93,1.016502573,-0.2511240672,0.9849945094,1.969989019,51.50792891,6.989215206,-0.622406329
94,2.184344475,0.3101519394,2.162213347,4.324426695,25.55814389,14.0855299,-0.902147936
95,2.256425296,-0.09607738632,2.254378906,4.508757812,24.9686068,14.41810522,-0.9065392097
96,2.132501385,1.350438804,1.650417279,3.300834557,21.00857186,17.13586256,-0.9335268016
97,1.343663198,0.2275553633,1.324254261,2.648508522,40.41022896,8.908635493,-0.7614225872
98,2.075232295,1.489625237,1.444854917,2.889709835,19.6046192,18.36301926,-0.9420304055
99,1.165646395,-0.282003324,1.131019736,2.262039473,45.57014306,7.899909366,-0.7000355585
100,2.686096246,-0.1126821053,2.68373169,5.36746338,21.07220135,17.08411922,-0.9331280876
101,1.951304898,1.216302962,1.525843344,3.051686688,23.21439312,15.50762056,-0.9190363492
102,1.61281485,1.233246349,1.039362874,2.078725748,23.84838389,15.09536251,-0.9146185645
103,1.805521699,1.191466405,1.356582623,2.713165246,24.26135565,14.83841238,-0.9116806239
104,2.137664462,0.3866081891,2.102413722,4.204827444,25.95282873,13.8713203,-0.89915465
105,2.018390071,0.7085510085,1.889934906,3.779869811,26.30056073,13.68792109,-0.8964820942
106,1.866181035,0.4240373459,1.817367323,3.634734645,29.34444952,12.26807815,-0.8716893518
107,1.43963568,-0.3540616054,1.395417955,2.790835911,37.43911521,9.615611854,-0.7939997865
108,1.95057911,0.4511907638,1.897679045,3.795358091,28.09516573,12.81359232,-0.882166604
109,2.242875853,1.106366702,1.951011228,3.902022456,22.20132067,16.21525158,-0.9258618753
110,1.75067401,0.6034326983,1.643389324,3.286778647,30.27751146,11.89001284,-0.8635935107
111,1.245230106,0.9526700656,0.8018838845,1.603767769,31.65591361,11.37228274,-0.8512151831
112,1.565993631,1.167884376,1.043255547,2.086511095,25.34710519,14.2028053,-0.9037308959
113,1.53353683,-0.07031814129,1.531923813,3.063847625,36.08775594,9.975682629,-0.8081157763
114,1.901947584,1.317173969,1.372026729,2.744053459,22.16811367,16.23954142,-0.9260807179
115,1.416456497,1.17384164,0.7927451111,1.585490222,24.29249691,14.81939058,-0.9114571581
116,1.543999733,1.029689446,1.150510678,2.301021355,28.3313168,12.70678672,-0.8802180942
117,1.854162058,1.039632879,1.535278611,3.070557223,25.71514249,13.99953355,-0.9009623797
118,1.597528183,0.720583956,1.425782262,2.851564524,31.77162444,11.3308654,-0.850153562
119,1.889739529,1.324817485,1.34758084,2.695161679,22.08542073,16.30034603,-0.9266243335
120,1.953772408,1.20206569,1.540215796,3.080431592,23.35316169,15.41547157,-0.9180789806
121,1.928863717,-0.1441560643,1.923469331,3.846938662,28.99660676,12.41524579,-0.8746484176
122,1.762826745,0.3346135597,1.73077783,3.461555661,31.20262748,11.53748992,-0.8553405035
123,1.692862174,-0.6617201088,1.558174841,3.116349683,30.78150208,11.69533569,-0.859125165
124,2.673380909,1.079307629,2.445825122,4.891650245,19.52569575,18.43724314,-0.9424916921
125,1.588305576,-0.5645557795,1.484584579,2.969169159,33.15340709,10.85861248,-0.837209315
126,2.187492303,-0.3683393432,2.156258032,4.312516065,25.42910153,14.15700824,-0.9031173127
127,1.65715094,1.267657118,1.067330628,2.134661255,23.15110973,15.55001052,-0.9194711537
128,1.984769946,0.5022396921,1.920173698,3.840347397,27.4955957,13.09300602,-0.8870463249
129,2.393642906,0.9701740871,2.188215849,4.376431699,21.76899927,16.53727834,-0.928686625
130,1.637080689,0.7429227732,1.458800512,2.917601024,30.97728786,11.62141765,-0.8573713953
131,1.93188564,0.945064437,1.684943718,3.369887437,25.82121708,13.94202291,-0.9001575402
132,1.644801733,0.8603818068,1.401825912,2.803651825,29.72298947,12.11183688,-0.8684326457
133,1.316022749,1.117595333,0.6949075826,1.389815165,25.12306055,14.32946433,-0.9053979928
134,2.125558944,1.463649487,1.541340651,3.082681302,19.85661727,18.12997627,-0.9405455831
135,2.306323891,0.0009983494804,2.306323675,4.61264735,24.46431376,14.71531159,-0.9102193829
136,1.799319507,1.002623963,1.494086971,2.988173942,26.56983213,13.54920115,-0.8943898709
137,2.035594945,-0.2952915296,2.014062981,4.028125963,27.35112667,13.16216346,-0.8882076128
138,2.049136827,1.290473268,1.591741336,3.183482671,21.95330101,16.39844504,-0.9274888701
139,1.293456956,1.094058484,0.6899760364,1.379952073,25.86706297,13.91731255,-0.89980873
140,1.271246517,-0.6016934497,1.119836014,2.239672029,39.34323715,9.150238418,-0.7733620209
141,1.962138615,0.4215221733,1.916326434,3.832652867,28.02702825,12.8447439,-0.8827260299
142,1.040877277,-0.3436013672,0.9825291881,1.965058376,49.69388969,7.244351413,-0.6468711106
143,2.279578641,1.005037587,2.046064082,4.092128165,22.47196996,16.01995734,-0.924066637
144,2.031243889,1.254550723,1.597515014,3.195030029,22.39953235,16.07176411,-0.9245491439
145,1.90475296,-0.6426097108,1.793080198,3.586160397,27.95927387,12.87587087,-0.8832810725
146,1.58086844,1.135299934,1.100108669,2.200217339,26.06432254,13.81198377,-0.898301347
147,2.020531622,1.338897256,1.513242272,3.026484543,21.54607659,16.70837837,-0.9301225312
148,2.516394172,-0.317651135,2.496264686,4.992529373,22.31416197,16.13325208,-0.9251158988
149,1.723301217,1.276912028,1.157265206,2.314530413,23.04982956,15.61833675,-0.9201646905
150,1.368671474,0.8953522192,1.035184045,2.070368091,32.52641349,11.06792792,-0.8431436598
151,1.737161209,1.088518282,1.353830497,2.707660994,26.06549891,13.81136042,-0.8982923256
152,1.344908101,0.3210565012,1.306024702,2.612049404,39.95801717,9.009456062,-0.7665152328
153,1.372140017,0.1771060054,1.360662225,2.721324449,39.80602744,9.0438565,-0.7682161806
154,2.005245777,1.05565821,1.704874297,3.409748595,24.32773076,14.79792766,-0.9112039998
155,2.003695897,0.6280202757,1.902731662,3.805463325,26.81207193,13.42678779,-0.8924908011
156,2.143048787,-0.4169691824,2.102092958,4.204185915,25.82961637,13.93748923,-0.9000936788
157,1.318252952,1.163336014,0.6200323897,1.240064779,22.62378732,15.91245511,-0.9230505908
158,1.564557609,-0.3145238762,1.532617122,3.065234244,34.88916775,10.31838886,-0.8202600302
159,1.478851355,-0.4234211851,1.416938894,2.833877788,36.1859022,9.948625794,-0.807105608
160,1.841536226,-0.7648760893,1.675177675,3.350355349,28.07023349,12.82497348,-0.8823714488
161,2.599563031,0.6181967906,2.524987264,5.049974527,21.20616756,16.97619332,-0.932284869
162,1.969822348,-0.3345303492,1.941208265,3.882416529,28.13513761,12.79538792,-0.8818378441
163,2.416403016,0.8126690081,2.275647736,4.551295471,22.1544428,16.24956237,-0.9261707221
164,1.82702955,0.4869370357,1.76094557,3.521891139,29.69384513,12.12372458,-0.868684733
165,1.224664363,-0.4936739758,1.120753678,2.241507356,41.88398946,8.595169769,-0.7444981341
166,2.029262244,0.1386130379,2.024522581,4.049045162,27.62826907,13.03013225,-0.8859748865
167,1.807657548,1.311406831,1.24412135,2.488242701,22.40561115,16.06740372,-0.9245087098
168,2.257915959,1.106776798,1.968052234,3.936104468,22.0940005,16.2940161,-0.9265680206
169,1.333085429,-0.2265500687,1.313693963,2.627387925,40.70358658,8.844429452,-0.7580935149
170,1.937827349,1.113476754,1.585983718,3.171967435,24.34528793,14.7872558,-0.9110777214
171,1.909838932,0.6315811561,1.802384529,3.604769058,27.94619887,12.88189502,-0.8833880405
172,1.495606396,0.3459809368,1.455038035,2.91007607,36.21674847,9.940152422,-0.8067876342
173,2.146782752,0.8200682579,1.983976874,3.967953748,24.4740206,14.70947524,-0.91014921
174,1.382935745,0.9440759215,1.010560205,2.021120411,31.29339475,11.50402514,-0.8545187164
175,1.570756867,1.035621062,1.181002181,2.362004362,28.04138289,12.83816856,-0.8826082785
176,1.717989312,1.151868105,1.274632161,2.549264322,25.25916077,14.25225498,-0.9043869317
177,1.383472286,-0.3468054133,1.339298911,2.678597822,38.82951994,9.271296697,-0.7790150226
178,1.878110289,0.7636196148,1.715862273,3.431724546,27.63475563,13.02707376,-0.8859223807
179,1.783314742,-0.006400665361,1.783303256,3.566606512,31.32435932,11.49265325,-0.8542378792
