metric,observed,null_mean_mean,null_mean_std,null_sd_mean,null_sd_std,null_min_mean,null_min_std,null_max_mean,null_max_std,p_value,n_sim,n_seeds
step_cosine,-0.8070731495,0.8148204255,0.005422032246,0.1736495787,0.006171056781,-0.1056466985,0.04521782852,0.9797127629,0.003921462865,0.000999000999,1000,3
midpoint_residual,1.412837636,0.1562389649,0.002610731417,0.08006844079,0.001969061517,0.05074358443,0.004888151915,0.5561703873,0.02526798879,0.000999000999,1000,3
