row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9957601522,0,0.7866617735,0,0.9663124876,3.480043102e-08,0.01422258677,0.01257862583,3
KMeans,0.9957601522,0,1,0,0.7488940161,0,0.9807368144,3.764044809e-08,0.01454485494,0.01321633176,3
LogReg,0.7866617735,0,0.7488940161,0,1,0,0.6690885896,1.239404023e-07,0.004120629834,0.001827348681,3
PCA,0.9663124876,3.480043102e-08,0.9807368144,3.764044809e-08,0.6690885896,1.239404023e-07,1,0,0.01634469228,0.01267869778,3
Random,0.01422258677,0.01257862583,0.01454485494,0.01321633176,0.004120629834,0.001827348681,0.01634469228,0.01267869778,1,0,3
