row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.7551772542,0.4053368308,0.7165658454,0.01902730168
KMeans,0.7551772542,1,0.07860599121,0.9799717504,0.02223569394
LogReg,0.4053368308,0.07860599121,1,0.0670300741,0.04127456522
PCA,0.7165658454,0.9799717504,0.0670300741,1,0.02125889292
Random,0.01902730168,0.02223569394,0.04127456522,0.02125889292,1
