metric,observed,null_mean_mean,null_mean_std,null_sd_mean,null_sd_std,null_min_mean,null_min_std,null_max_mean,null_max_std,p_value,n_sim,n_seeds
step_cosine,-0.2286176702,0.9186991271,0.0001751068118,0.0150207995,0.0001388067589,0.8392467802,0.01360219047,0.955587749,0.001786981941,0.000999000999,1000,3
midpoint_residual,0.6132179736,0.1034802582,0.0001293085246,0.009957797686,7.217110631e-05,0.07557795084,0.001400019344,0.1480942023,0.007214958986,0.000999000999,1000,3
