row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.7616446628,0.6734923747,0.7611685747,0.00731219221
KMeans,0.7616446628,1,0.3373993279,0.9916549414,0.003102140351
LogReg,0.6734923747,0.3373993279,1,0.333256766,-0.01574970053
PCA,0.7611685747,0.9916549414,0.333256766,1,0.00677653567
Random,0.00731219221,0.003102140351,-0.01574970053,0.00677653567,1
