row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9600430533,1.359739956e-16,0.1480560822,0,0.9604509727,0,0.01470345697,0.009636971424,3
KMeans,0.9600430533,1.359739956e-16,1,0,0.0008270483138,1.32787105e-19,0.9999796425,0,0.02166224117,0.0114021227,3
LogReg,0.1480560822,0,0.0008270483138,1.32787105e-19,1,0,0.001100941336,0,-0.00406977588,0.008919060823,3
PCA,0.9604509727,0,0.9999796425,0,0.001100941336,0,1,0,0.02155779103,0.01133128899,3
Random,0.01470345697,0.009636971424,0.02166224117,0.0114021227,-0.00406977588,0.008919060823,0.02155779103,0.01133128899,1,0,3
