row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9491908268,1.359739956e-16,0.2219455915,0,0.9493822391,1.359739956e-16,0.01311830353,0.009347613092,3
KMeans,0.9491908268,1.359739956e-16,1,0,0.01460635206,0,0.9998825328,0,0.02113025161,0.01109359181,3
LogReg,0.2219455915,0,0.01460635206,0,1,0,0.01497466821,0,-0.01612574363,0.01884457716,3
PCA,0.9493822391,1.359739956e-16,0.9998825328,0,0.01497466821,0,1,0,0.02124261985,0.01139978077,3
Random,0.01311830353,0.009347613092,0.02113025161,0.01109359181,-0.01612574363,0.01884457716,0.02124261985,0.01139978077,1,0,3
