row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.4254844756,0.0002436585735,3
positive-neutral,positive-negative,0.2695782755,0.0002414743194,3
neutral-negative,positive-neutral,-0.4254844756,0.0002436585735,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.840337897,0.0004057364993,3
positive-negative,positive-neutral,0.2695782755,0.0002414743194,3
positive-negative,neutral-negative,0.840337897,0.0004057364993,3
positive-negative,positive-negative,1,0,3
