row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.135227225,0.5378580292,0.1723334346,0.01339048991
KMeans,0.135227225,1,0.01304580336,0.9371126331,0.01544245393
LogReg,0.5378580292,0.01304580336,1,0.02182280967,0.04941659064
PCA,0.1723334346,0.9371126331,0.02182280967,1,0.0217010453
Random,0.01339048991,0.01544245393,0.04941659064,0.0217010453,1
