row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.04192548372,0.6520601525,0.0743743555,0.0403788034
KMeans,0.04192548372,1,-0.002857019999,0.993319754,0.01173810964
LogReg,0.6520601525,-0.002857019999,1,0.0195724428,0.006042208085
PCA,0.0743743555,0.993319754,0.0195724428,1,0.01483102513
Random,0.0403788034,0.01173810964,0.006042208085,0.01483102513,1
