draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
0,1.961326351,1.127991686,1.604504849,3.209009698,24.04127688,14.97424624,-0.9132522004
1,1.619415894,1.342496612,0.9056548379,1.811309676,20.89330141,17.23040285,-0.9342461751
2,1.854169623,1.300630731,1.321478223,2.642956445,22.51515748,15.9892286,-0.9237782621
3,1.387091872,1.0510121,0.9052057364,1.810411473,28.40170583,12.675295,-0.879634412
4,2.476878785,1.457597945,2.002582519,4.005165037,18.79292763,19.15614252,-0.9466890321
5,2.193908425,1.511225288,1.590418909,3.180837819,19.21492154,18.7354395,-0.9442906915
6,1.340485594,0.8114769836,1.066961449,2.133922897,34.5956204,10.40594144,-0.8231797712
7,1.606848212,0.5310745382,1.516549046,3.033098093,33.03723913,10.89679433,-0.8383164051
8,1.862267503,0.1064705306,1.859221418,3.718442835,30.01715632,11.99314139,-0.8658756478
9,1.752917165,0.7929920789,1.563292087,3.126584174,28.97877964,12.42288338,-0.8747992037
10,1.64988511,1.08285918,1.244803949,2.489607899,26.7269388,13.46955604,-0.893160033
11,1.928096668,0.5372903847,1.851722389,3.703444778,28.10282227,12.81010129,-0.8821036639
12,1.580729966,-0.1962699131,1.5684978,3.1369956,34.89619349,10.31631144,-0.8201898853
13,1.901793392,0.8090021083,1.721143136,3.442286272,27.07646519,13.29567939,-0.8903998491
14,1.690768171,1.285680822,1.098053656,2.196107312,22.82721601,15.77064851,-0.9216789742
15,1.758440394,-0.4212546198,1.707236704,3.414473409,30.99293649,11.61554989,-0.8572307889
16,1.520817226,1.103469616,1.046537072,2.093074143,26.89946458,13.38316601,-0.8918017575
17,2.141746973,0.3292050518,2.116294907,4.232589813,26.01023999,13.84070274,-0.8987156856
18,1.772428002,0.3716029558,1.733035564,3.466071129,30.93657497,11.63671157,-0.85773691
19,2.004194174,0.688592785,1.882188689,3.764377378,26.5503441,13.5591463,-0.8945419554
20,1.286132883,0.8140856477,0.9956918957,1.991383791,35.34093646,10.18648729,-0.8157245164
21,2.005093181,0.4504632363,1.953837644,3.907675287,27.39339509,13.14185404,-0.8878684299
22,2.216264922,0.5199626862,2.154406881,4.308813762,24.80343244,14.51412021,-0.9077523486
23,2.071063571,0.8910866897,1.869563807,3.739127614,24.83672958,14.49466198,-0.9075084014
24,1.79982825,1.38011483,1.15527693,2.310553859,21.12953086,17.03776588,-0.9327678647
25,1.439020918,1.233882038,0.7404838412,1.480967682,22.1308229,16.26690529,-0.9263261028
26,2.101282068,1.289084902,1.659411475,3.318822951,21.7214061,16.57351271,-0.9289943667
27,1.848398512,1.17946011,1.423183371,2.846366742,24.20101179,14.87541112,-0.9121128771
28,2.001733532,-0.2951372762,1.979856339,3.959712678,27.78863936,12.9549344,-0.8846734333
29,1.554604066,1.121991284,1.076071262,2.152142525,26.40987423,13.63126522,-0.8956351195
30,1.508109999,0.9631318933,1.160505375,2.32101075,29.82392778,12.07084468,-0.8675578321
31,1.932178271,1.241526755,1.480514839,2.961029677,23.02698091,15.63383413,-0.9203207539
32,1.808044471,0.07149693489,1.806630288,3.613260577,30.89694275,11.65163825,-0.8580923066
33,1.570086853,1.110270372,1.110167747,2.220335495,26.6184406,13.52445868,-0.8940100796
34,1.271665959,0.9754728238,0.8158352045,1.631670409,30.82657228,11.67823645,-0.8587223325
35,2.096392859,1.466725295,1.497858448,2.995716896,19.8686936,18.11895675,-0.9404739699
36,0.7920862171,0.6791429567,0.4076339286,0.8152678571,47.20549273,7.626231169,-0.6793709612
37,1.469469414,0.2872665369,1.441117031,2.882234062,37.04449053,9.718044299,-0.7981679562
38,1.522274125,-0.5329258448,1.425941288,2.851882576,34.59612721,10.405789,-0.8231747489
39,2.338608665,-0.4571080055,2.293500111,4.587000221,23.72281906,15.17526223,-0.9155024379
40,2.308987398,-0.9318638905,2.112593783,4.225187566,22.57502418,15.94682678,-0.9233776477
41,2.390119385,-0.1958001979,2.382085841,4.764171682,23.56038696,15.27988486,-0.916639303
42,2.199750942,0.2441186348,2.186163374,4.372326748,25.47322585,14.1324857,-0.9027863624
43,1.761712653,0.2254190314,1.747231447,3.494462895,31.47844779,11.43639618,-0.8528366455
44,1.761247162,1.140315183,1.342264076,2.684528153,25.20359725,14.28367532,-0.9048003186
45,1.421009957,-0.09256312504,1.417992019,2.835984038,38.71064996,9.299766354,-0.7803141758
46,1.165478261,-0.2427378441,1.139920136,2.279840272,45.8047619,7.85944485,-0.6971055175
47,1.576823524,0.4611100755,1.50789586,3.01579172,33.9902016,10.59128758,-0.8291331904
48,1.49886346,1.107129552,1.010374102,2.020748203,26.8416657,13.41198434,-0.8922577027
49,2.425207646,0.08547634888,2.423700872,4.847401745,23.28572554,15.46011522,-0.9185448976
50,2.653715772,0.5345738023,2.599314958,5.198629916,20.94138628,17.190839,-0.9339465492
51,1.676517165,0.08896903164,1.674154806,3.348309612,33.17607506,10.8511932,-0.8369928859
52,2.245348707,0.9830887444,2.018694463,4.037388926,22.84566407,15.75791358,-0.9215540134
53,1.516990538,-0.0295214732,1.516703259,3.033406517,36.4792466,9.868624864,-0.8040722617
54,1.972329574,1.145058098,1.605903453,3.211806907,23.80573354,15.12240735,-0.9149192808
55,1.714349057,-0.1086253411,1.710904213,3.421808425,32.4670525,11.08816391,-0.8437002763
56,1.578576158,0.05018130267,1.57777835,3.155556701,35.13663938,10.24571519,-0.817781847
57,2.248853028,0.5535047474,2.179672553,4.359345105,24.38978299,14.76027893,-0.9107573113
58,1.17371632,0.9933740775,0.6251543341,1.250308668,29.00427171,12.41196482,-0.8745835595
59,1.676583519,0.9391805009,1.388838466,2.777676931,28.47175281,12.6441109,-0.8790522482
60,2.033758679,1.035668515,1.750304285,3.50060857,24.24645021,14.84753425,-0.9117874881
61,1.96659015,-0.4432659937,1.915983319,3.831966638,27.9077674,12.89963453,-0.8837021862
62,1.23741311,0.8063688786,0.9385949268,1.877189854,36.22633771,9.937521227,-0.8066887374
63,1.569237161,1.05591238,1.160842071,2.321684142,27.68478933,13.00353041,-0.8855169991
64,1.293586714,1.118980801,0.649036635,1.29807327,24.51236837,14.68646337,-0.9098717304
65,2.267274923,0.4719376185,2.217613686,4.435227372,24.39191901,14.75898636,-0.9107419159
66,2.036169995,1.110267632,1.706837436,3.413674872,23.65828741,15.21665511,-0.9159549775
67,2.23754716,0.9491351423,2.026267448,4.052534897,23.07347934,15.60232832,-0.920003001
68,1.642343789,0.8672424251,1.394698425,2.789396851,29.67856938,12.12996474,-0.8688167725
69,1.678397801,0.088233761,1.676076961,3.352153923,33.1416173,10.86247532,-0.8373218296
70,1.328271525,1.011814365,0.8605445574,1.721089115,29.60856508,12.15864393,-0.869421081
71,2.31057443,-0.05585709983,2.309899171,4.619798342,24.41435894,14.74542096,-0.9105801037
72,2.994410821,0.2197069723,2.986339735,5.97267947,18.91186081,19.0356731,-0.9460182844
73,1.62336003,-0.008588994438,1.623337309,3.246674617,34.23762115,10.51474921,-0.8267113248
74,1.464978428,0.2957457276,1.434815758,2.869631516,37.11460318,9.699686084,-0.7974301611
75,1.633504791,1.016321778,1.278838514,2.557677028,27.87028281,12.9169841,-0.884008209
76,1.132265722,0.2719058992,1.099132771,2.198265542,46.80356551,7.691721691,-0.684501741
77,2.209043984,1.500102729,1.621594007,3.243188015,19.30258745,18.65034938,-0.9437860247
78,2.069262479,0.4440153616,2.021063473,4.042126947,26.62345472,13.52191155,-0.8939708663
79,2.297035278,0.8614743151,2.129373869,4.258747738,22.95947847,15.67979867,-0.9207809616
80,1.646480492,0.9026562485,1.376992994,2.753985988,29.22915066,12.31647146,-0.8726737535
81,2.441636424,1.49005829,1.934247843,3.868495686,18.70883625,19.24224442,-0.947160821
82,2.692079435,1.408845973,2.294001898,4.588003797,18.15128561,19.83330591,-0.9502372636
83,1.493917142,1.0353472,1.076960817,2.153921635,28.52092885,12.62230981,-0.8786427588
84,1.415291198,0.5745501701,1.293422312,2.586844624,36.42038519,9.884574206,-0.8046826147
85,1.64986643,1.064155456,1.26080625,2.521612501,27.02261235,13.32217609,-0.8908272829
86,1.264663361,0.9716546858,0.8094816794,1.618963359,30.95931131,11.62816564,-0.8575328397
87,1.689332393,0.5148514386,1.608966106,3.217932213,31.71273012,11.35190817,-0.8506943378
88,1.956893294,1.538974456,1.208713774,2.417427549,18.65896054,19.29367926,-0.9474396814
89,1.551240077,0.4624573688,1.480702184,2.961404368,34.47629453,10.44195743,-0.8243604621
90,1.628617477,0.1603270005,1.620706679,3.241413359,34.00443976,10.58685285,-0.828994239
91,2.253136456,0.6140876223,2.167837698,4.335675395,24.186833,14.88413138,-0.9122142955
92,2.021408015,0.1858058346,2.012850356,4.025700712,27.68662579,13.00266788,-0.8855021069
93,1.407433575,-0.4345363062,1.338673772,2.677347543,37.71876999,9.544319714,-0.7910231554
94,2.248312687,1.118497419,1.950352138,3.900704276,22.09263475,16.29502339,-0.9265769861
95,1.76602635,0.5026080181,1.692995643,3.385991286,30.5461555,11.78544383,-0.8612200255
96,1.531499356,0.1121304341,1.527388962,3.054777924,36.08805929,9.975598773,-0.8081126576
97,1.58377164,-0.7772776876,1.37991739,2.75983478,31.42633732,11.45535976,-0.8533112131
98,2.211743258,0.6956676879,2.099489154,4.198978308,24.33723224,14.79215042,-0.9111356718
99,1.843347051,0.44322003,1.789269224,3.578538448,29.61371768,12.1565284,-0.8693766456
100,2.256518305,0.6283943386,2.167255273,4.334510545,24.11360565,14.92933098,-0.912737188
101,2.162460152,1.44954487,1.604697349,3.209394697,19.92772648,18.06528207,-0.940123301
102,1.706212331,1.24749893,1.164004699,2.328009397,23.62480499,15.23822102,-0.9161893211
103,1.92248927,0.1806205278,1.913985689,3.827971378,29.04902219,12.39284399,-0.8742045846
104,1.470226147,0.8326232243,1.211735734,2.423471468,32.37049763,11.12123774,-0.844603718
105,2.748887766,1.210967615,2.467780659,4.935561319,18.66274527,19.28976658,-0.9474185457
106,1.762909448,0.2022796832,1.751266014,3.502532028,31.49961306,11.42871182,-0.852643693
107,1.620503566,1.059910896,1.2258143,2.4516286,27.28958025,13.1918482,-0.8887006275
108,2.209546921,1.484779235,1.63631544,3.272630881,19.45606413,18.50322848,-0.9428971856
109,0.9408273966,-0.1769147739,0.9240440211,1.848088042,55.49670143,6.486872025,-0.5664536817
110,2.959244217,1.252668009,2.681035097,5.362070194,17.49233276,20.58044545,-0.9537571823
111,2.003055121,0.413379487,1.959935513,3.919871027,27.51728316,13.0826869,-0.8868715072
112,2.003299168,-0.4629690597,1.949068292,3.898136583,27.38087671,13.14786242,-0.8879689339
113,2.152503955,-0.5737793632,2.074620572,4.149241144,25.32837888,14.21330602,-0.9038707663
114,1.254202996,-0.4045442847,1.187168513,2.374337025,41.90206162,8.591462714,-0.7442875158
115,2.388458709,0.2613001206,2.374122417,4.748244835,23.52063357,15.30571015,-0.9169164159
116,1.916984221,0.8001485436,1.742007695,3.48401539,26.95974829,13.3532404,-0.8913252439
117,1.474780759,-0.3135818974,1.441056793,2.882113585,36.81887038,9.777594921,-0.800534039
118,1.615303172,0.9619482863,1.297636248,2.595272497,28.81217094,12.49471971,-0.8762043247
119,1.553173435,0.9688141562,1.213979756,2.427959513,29.31061471,12.28223985,-0.8719785937
120,1.463030065,1.120211481,0.9410543079,1.882108616,26.46375336,13.60351252,-0.8952164576
121,1.494890211,0.9808363903,1.12812088,2.25624176,29.61432001,12.15628115,-0.8693714508
122,2.313716133,0.248101416,2.300375629,4.600751257,24.26413426,14.83671316,-0.9116606958
123,2.084038931,1.029444337,1.812032733,3.624065465,23.87856257,15.07628439,-0.9144054765
124,1.113678202,0.8717994713,0.6929969844,1.385993969,34.98431491,10.29032585,-0.8193090339
125,1.614250195,1.142493633,1.140399925,2.280799851,25.83074447,13.93688054,-0.9000851002
126,2.345296427,0.256625971,2.331213942,4.662427884,23.94149028,15.03665794,-0.9139603355
127,1.777007354,1.272029038,1.240845382,2.481690764,23.10971393,15.57786484,-0.9197549672
128,1.702707244,0.2811571555,1.679333979,3.358667958,32.37058746,11.12120688,-0.8446028786
129,1.826643523,0.8741174931,1.603915574,3.207831149,27.45791456,13.11097386,-0.8873497618
130,1.388651864,0.9854948788,0.978342395,1.95668479,30.2386696,11.90528567,-0.863935111
131,2.642752281,1.146875093,2.380927789,4.761855579,19.47159798,18.48846717,-0.9428068462
132,1.318105253,0.9016449983,0.9614768613,1.922953723,32.87918589,10.94917621,-0.8398171307
133,1.826459025,0.2814172653,1.804648689,3.609297379,30.31886942,11.87379368,-0.863229346
