row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.8846185779,0.001602950592,3
MeanDiff,LogReg,0.6478964825,0,3
MeanDiff,PCA,0.813378559,1.10151409e-09,3
MeanDiff,Random,0.02536986642,0.00985046299,3
KMeans,MeanDiff,0.8846185779,0.001602950592,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.4243498684,0.00121159683,3
KMeans,PCA,0.9802686171,0.000869434562,3
KMeans,Random,0.02066046821,0.02004337613,3
LogReg,MeanDiff,0.6478964825,0,3
LogReg,KMeans,0.4243498684,0.00121159683,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.3604826539,4.652239601e-09,3
LogReg,Random,0.01713021694,0.04434882959,3
PCA,MeanDiff,0.813378559,1.10151409e-09,3
PCA,KMeans,0.9802686171,0.000869434562,3
PCA,LogReg,0.3604826539,4.652239601e-09,3
PCA,PCA,1,0,3
PCA,Random,0.01988987199,0.01763984313,3
Random,MeanDiff,0.02536986642,0.00985046299,3
Random,KMeans,0.02066046821,0.02004337613,3
Random,LogReg,0.01713021694,0.04434882959,3
Random,PCA,0.01988987199,0.01763984313,3
Random,Random,1,0,3
