row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9965165309,0.6686606905,0.9776065907,0.0003307506708
KMeans,0.9965165309,1,0.6286802111,0.9857646777,-0.001423079932
LogReg,0.6686606905,0.6286802111,1,0.5588819211,0.0252202728
PCA,0.9776065907,0.9857646777,0.5588819211,1,-0.008519679117
Random,0.0003307506708,-0.001423079932,0.0252202728,-0.008519679117,1
