row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.886670992,0.6308464314,0.8420169608,0.02209306502
KMeans,0.886670992,1,0.3454830941,0.9838851712,0.02095606493
LogReg,0.6308464314,0.3454830941,1,0.2880194195,0.009307553573
PCA,0.8420169608,0.9838851712,0.2880194195,1,0.02111395716
Random,0.02209306502,0.02095606493,0.009307553573,0.02111395716,1
