row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.09894323756,0.5378580292,0.1723307769,0.02175005907
KMeans,0.09894323756,1,0.006411592957,0.9396211718,0.00332352856
LogReg,0.5378580292,0.006411592957,1,0.02182162547,0.02699664762
PCA,0.1723307769,0.9396211718,0.02182162547,1,0.001161744276
Random,0.02175005907,0.00332352856,0.02699664762,0.001161744276,1
