space_slug,space,adjacent_raw,adjacent_dis_mean,adjacent_dis_std,R_full_positive_neutral_mean,R_full_positive_neutral_std,R_full_neutral_negative_mean,R_full_neutral_negative_std,R_full_positive_negative_mean,R_full_positive_negative_std,n_seeds
euclidean_raw,Euclidean (raw),-0.2289332169,-0.2534172254,0.0002313717956,0.8645765196,0.001770473014,0.9439365065,0.0002732996512,0.9377637559,0.0003301093952,3
anisotropy_corrected,Anisotropy-corrected,-0.2030491186,-0.2290376984,0.0001892772139,0.8463124319,0.001618927062,0.9286633242,0.0002590660524,0.9253879114,0.0004265917236,3
park_causal,Park causal,-0.03116801254,-0.03501941116,3.659747048e-05,0.848157455,0.001803491908,0.9339531023,0.0004964243246,0.941649815,0.0002776541929,3
mahalanobis_lda,Mahalanobis / LDA,-0.1338344276,-0.1367757481,2.833940778e-07,0.9702600541,4.760660814e-06,0.9868004568,1.353288433e-06,0.9894288755,2.567164602e-06,3
within_subjects_noise,Within-subjects noise,-0.08673790821,-0.08765248675,1.088582165e-07,0.9852558513,2.51779167e-06,0.9938947178,2.0793822e-07,0.9952755411,8.914398764e-07,3
