row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.62431967,0.4943698226,0.7834621654,0.05216142832
KMeans,0.62431967,1,0.1339387544,0.9594375616,0.01253619699
LogReg,0.4943698226,0.1339387544,1,0.2164387418,0.03744562562
PCA,0.7834621654,0.9594375616,0.2164387418,1,0.0271048983
Random,0.05216142832,0.01253619699,0.03744562562,0.0271048983,1
