row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.883246267,0.5984941868,0.8916225954,0.05259936176
KMeans,0.883246267,1,0.3588928181,0.9943359249,0.03761192125
LogReg,0.5984941868,0.3588928181,1,0.3665883042,0.04307756485
PCA,0.8916225954,0.9943359249,0.3665883042,1,0.03717048456
Random,0.05259936176,0.03761192125,0.04307756485,0.03717048456,1
