scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-request-006,22.55022411,0.8447265162,0.1536763488,0.8306301625,1.661260325,60.83473478,5.917671891,-0.4873303725
politeness-request-025,18.08051437,1.001239985,0.1068232994,0.9955251326,1.991050265,52.91568187,6.803276218,-0.6029896663
politeness-request-029,18.37301732,0.6699569435,0.2004774475,0.6392582414,1.278516483,72.72160991,4.950385455,-0.2970147514
politeness-request-031,22.00878318,0.7674955694,0.4033626514,0.6529533065,1.305906613,62.55916612,5.754552407,-0.4608324011
politeness-request-037,26.19894568,0.7088461063,0.3060402085,0.6393764096,1.278752819,68.45302515,5.259080942,-0.367263921
politeness-request-053,25.48410889,0.4968492478,0.2684574543,0.4180786652,0.8361573303,90.43042768,3.980960936,0.007512309528
politeness-request-056,20.02102652,0.7323367534,0.04554645121,0.7309190387,1.461838077,68.60862494,5.247153697,-0.364736625
politeness-request-061,28.67819742,0.4443416431,0.1035143854,0.4321160351,0.8642320703,96.93511343,3.713824509,0.1207452226
politeness-request-074,16.00705083,0.8171968204,0.1354805657,0.8058881185,1.611776237,62.59563359,5.751199873,-0.4602674422
politeness-request-093,24.11973541,0.7467166011,-0.1400982396,0.7334563148,1.46691263,67.24854348,5.353275794,-0.3867344048
politeness-request-097,29.98112741,0.6838030675,-0.1378736898,0.6697592708,1.339518542,72.00242534,4.999831579,-0.3089767357
