draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
1149,0.8235582773,0.3978654687,0.7210764904,1.442152981,59.29387025,6.071453903,-0.5106349056
1150,0.8748399397,0.3371231135,0.8072750005,1.614550001,57.44681938,6.266665481,-0.5380821933
1151,0.8822166302,0.3738815621,0.7990736887,1.598147377,56.52938498,6.368369302,-0.5515092421
1152,0.7839480826,0.2978290649,0.7251706311,1.450341262,63.30934829,5.686364016,-0.4491732316
1153,0.8642194905,0.3301503906,0.7986714265,1.597342853,58.11312753,6.194813724,-0.5282438056
1154,0.8068306863,0.3377721268,0.7327248779,1.465449756,61.31079406,5.871723006,-0.4800582417
1155,0.7970059438,0.2998139942,0.7384646528,1.476929306,62.45130097,5.764491602,-0.4625023686
1156,0.7470504373,0.4119246009,0.623219447,1.246438894,63.69481923,5.651951043,-0.4431522506
1157,0.8021768946,0.5009331722,0.6265410818,1.253082164,57.86986931,6.220853862,-0.5318439903
1158,0.8524920992,0.3777389555,0.7642356055,1.528471211,58.04340473,6.202255048,-0.5292766687
1159,0.8368375729,0.4758791829,0.6883575573,1.376715115,56.80882672,6.337043392,-0.5474343089
1160,0.888855427,0.3784492202,0.8042637365,1.608527473,56.11859666,6.414985788,-0.5574756801
1161,0.8391926438,0.5005953719,0.6735343844,1.347068769,56.0035307,6.428166144,-0.5591418152
1162,0.7428635015,0.3305172974,0.6652852757,1.330570551,65.59575775,5.488159789,-0.4131718568
1163,0.8519390224,0.3812162467,0.7618886212,1.523777242,58.01518677,6.205271758,-0.5296944627
1164,0.7646656235,0.3349593151,0.6873978273,1.374795655,64.03723447,5.621729342,-0.4377869604
1165,0.7557524834,0.2921976762,0.6969808708,1.393961742,65.26022234,5.51637716,-0.4184977059
1166,0.7354774337,0.3678042387,0.6369043079,1.273808616,65.44988567,5.500391579,-0.4154889907
1167,0.8584031257,0.4455239173,0.7337331704,1.467466341,56.43442662,6.379084923,-0.5528909821
1168,0.7904925871,0.4462900384,0.652459755,1.30491951,60.1199651,5.988027428,-0.4981856334
1169,0.8025734972,0.3904762989,0.7011793483,1.402358697,60.66019899,5.934698633,-0.4899881241
1170,0.8537391204,0.3319724923,0.7865524459,1.573104892,58.66602252,6.136431013,-0.5200257307
1171,0.7439785386,0.4013715543,0.6264223346,1.252844669,64.14963067,5.611879542,-0.4360224109
1172,0.7900121832,0.3731402198,0.6963372932,1.392674586,61.75231611,5.829740853,-0.4732840579
1173,0.8643312992,0.3380967519,0.7954616151,1.59092323,57.99953322,6.206946504,-0.5299261731
1174,0.8693037948,0.3640969825,0.7893810709,1.578762142,57.35577984,6.276612418,-0.5394208185
1175,0.8293645612,0.4129587281,0.719243119,1.438486238,58.6686674,6.136154373,-0.5199863011
1176,0.8247588865,0.4218637467,0.7087017709,1.417403542,58.73957624,6.128746972,-0.5189287828
1177,0.7955142155,0.3407322118,0.7188493771,1.437698754,61.96124794,5.810083108,-0.4700686378
1178,0.7911662968,0.4335474071,0.6618011446,1.323602289,60.40073741,5.960192134,-0.4939306759
1179,0.8279615045,0.3170914622,0.7648354447,1.529670889,60.3415154,5.966041747,-0.494829145
1180,0.7138995083,0.3281282517,0.6340223642,1.268044728,67.72932548,5.315275141,-0.3789825634
1181,0.861655758,0.4620547406,0.727293656,1.454587312,55.89806506,6.440294482,-0.5606669587
1182,0.825239164,0.4464831785,0.6940262597,1.388052519,58.15796914,6.190037329,-0.5275791152
1183,0.7901274549,0.4467437752,0.6517065246,1.303413049,60.12950758,5.987077135,-0.498041218
1184,0.7910424104,0.5233012371,0.5932148939,1.186429788,57.64943187,6.244640898,-0.5350981526
1185,0.8926614137,0.4949516591,0.7428776849,1.48575537,53.64260842,6.711083048,-0.5928201575
1186,0.7831159912,0.4241120789,0.65833092,1.31666184,61.10984231,5.891031402,-0.4831319883
1187,0.7829362049,0.3653543491,0.6924632124,1.384926425,62.33647917,5.775109612,-0.4642782377
1188,0.8348252998,0.4652934579,0.6931343876,1.386268775,57.18606382,6.295240063,-0.5419126471
1189,0.8802299569,0.3433763716,0.8104921002,1.6209842,57.07638809,6.307336748,-0.5435204159
1190,0.8710361322,0.4598738582,0.7397431839,1.479486368,55.48461375,6.488285232,-0.566627528
1191,0.8455952819,0.5011054078,0.6811202178,1.362240436,55.67689039,6.465878347,-0.5638592006
1192,0.7665038463,0.4104675634,0.6473364857,1.294672971,62.46198338,5.763505744,-0.4623370567
1193,0.9097961857,0.377899436,0.8275996108,1.655199222,55.08195341,6.535715924,-0.5724041703
1194,0.8546354152,0.4264433603,0.7406400971,1.481280194,57.03133146,6.312319751,-0.5441803374
