scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-apology-003,19.75852121,0.787608697,0.1524890675,0.772705988,1.545411976,64.39344017,5.590631578,-0.4321889974
politeness-apology-013,26.42301905,0.6544239221,0.3101780671,0.5762466803,1.152493361,72.80975225,4.944392597,-0.2955454489
politeness-apology-043,28.4571844,0.758741206,-0.04114718103,0.7576246612,1.515249322,66.73806431,5.394222978,-0.3949352477
politeness-apology-057,25.92877846,0.6323967685,0.3405614562,0.5328635541,1.065727108,74.28560318,4.846161094,-0.2708423348
politeness-apology-065,22.77677651,0.8136915143,-0.06310956467,0.8112404473,1.622480895,63.07034368,5.707912451,-0.4528962434
politeness-apology-067,24.65563985,0.7446626088,-0.1018391532,0.7376660409,1.475332082,67.56824507,5.327946577,-0.3815827272
politeness-apology-081,24.30489154,0.7572591686,0.295808501,0.6970930922,1.394186184,65.10935904,5.529159023,-0.4208876457
politeness-apology-098,20.21287164,0.6996932654,0.3426997137,0.6100225995,1.220045199,68.55886032,5.250962433,-0.3655452096
politeness-bad-news-delivery-020,20.76127971,0.749271611,0.2210849454,0.7159115826,1.431823165,66.49187444,5.414195389,-0.3988791203
politeness-bad-news-delivery-028,35.18701563,0.6700366639,0.3591868939,0.5656270027,1.131254005,70.62159381,5.097590986,-0.3318056237
politeness-bad-news-delivery-066,25.0153169,0.7241668386,0.3481029125,0.6350133639,1.270026728,66.62867287,5.403079253,-0.3966885635
politeness-bad-news-delivery-073,29.87332619,0.7065435282,0.3865349861,0.5914342412,1.182868482,67.15163328,5.3610014,-0.388293647
politeness-complaint-030,30.20354507,0.9006117879,0.1464982667,0.8886168186,1.777233637,57.73035182,6.235887859,-0.5339045061
politeness-complaint-032,29.28773231,0.8587886387,0.4818644374,0.7108618642,1.421723728,55.55718477,6.479809975,-0.5655834256
politeness-complaint-040,24.21629595,0.6971261679,0.3681874193,0.5919653016,1.183930603,68.26547514,5.273529544,-0.3703065598
politeness-complaint-049,28.22150229,0.8312240882,-0.01156964084,0.8311435665,1.662287133,62.05341346,5.801453618,-0.4686482392
politeness-complaint-063,30.14349793,0.5545153505,0.01100851258,0.5544060665,1.108812133,84.08006317,4.28163332,-0.1031386507
politeness-complaint-072,27.75201782,0.8178086198,0.1806905561,0.7975975561,1.595195112,62.29646026,5.778819511,-0.4648967446
politeness-complaint-089,25.41786309,0.684591766,0.009548675748,0.6845251703,1.369050341,72.28434983,4.980331162,-0.3042932662
