row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.9017890223,0.01605849712,3
MeanDiff,LogReg,0.5984941868,0,3
MeanDiff,PCA,0.8916225954,4.000000331e-10,3
MeanDiff,Random,0.05133936553,0.003999200035,3
KMeans,MeanDiff,0.9017890223,0.01605849712,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.376961361,0.01564781719,3
KMeans,PCA,0.9929436393,0.001205754699,3
KMeans,Random,0.04013332555,0.008928756361,3
LogReg,MeanDiff,0.5984941868,0,3
LogReg,KMeans,0.376961361,0.01564781719,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.3665883042,1.09999998e-09,3
LogReg,Random,0.04110968937,0.01376600668,3
PCA,MeanDiff,0.8916225954,4.000000331e-10,3
PCA,KMeans,0.9929436393,0.001205754699,3
PCA,LogReg,0.3665883042,1.09999998e-09,3
PCA,PCA,1,0,3
PCA,Random,0.03927778178,0.008418538267,3
Random,MeanDiff,0.05133936553,0.003999200035,3
Random,KMeans,0.04013332555,0.008928756361,3
Random,LogReg,0.04110968937,0.01376600668,3
Random,PCA,0.03927778178,0.008418538267,3
Random,Random,1,0,3
