dim,e_v,e_m
0,0.02011400222,0.03136394355
1,0.01095557838,-0.01850264633
2,0.02117365199,0.001749246397
3,-0.02742212313,-0.006205167809
4,0.00660216372,-0.03321046672
5,0.02359996139,-0.01939986611
6,-0.01871374,0.02503961284
7,0.003807540252,0.02788189587
8,-0.0132347981,0.004664912223
9,-0.00969937441,0.0348749719
10,0.002459886817,0.02493962413
11,-0.01400531694,-0.006770186643
12,-0.004442570855,0.03326554919
13,0.04304614441,-0.004189292514
14,0.007830603818,0.01191274227
15,-0.0134135112,0.00244062375
16,-0.009449646563,-0.009193458274
17,-0.005520813866,0.01038763844
18,-0.03810850419,0.005440034762
19,-0.001020058234,0.008499065872
20,0.02939972031,0.006531085915
21,-0.01601267001,-0.006748541568
22,0.0008526210641,-0.00726673799
23,0.007760666903,-0.01842201416
24,0.02206621559,-0.02616785032
25,0.001794398705,-0.01637675116
26,0.02755550636,0.008709961217
27,-0.01429384642,-0.0164904884
28,-0.003865486839,0.003715511565
29,0.005096783294,0.005073288255
30,0.04722813811,0.003138408168
31,0.005650914607,-0.001441769299
32,-0.004679919024,0.0202919322
33,-0.02183478066,0.03564765639
34,0.01584550838,-0.06416643049
35,0.002084870152,0.004531975295
36,-0.01358380482,0.01590937724
37,0.02265302214,0.001684962503
38,-0.004675409102,-0.001770994967
39,0.02283699748,0.008344162586
40,-0.009287071252,-0.01664891764
41,0.00886299054,-0.002759224246
42,0.0123937033,0.01485452556
43,-0.01873330999,-0.00197962929
44,0.01283968415,0.005043445019
45,-0.03348005329,0.004191278111
46,-0.01758194838,-0.01378575347
47,-0.01962136313,0.01124939121
48,0.003521241026,-0.02523203142
49,0.00818522359,-0.01276477779
50,0.005115025477,0.02275341042
51,-0.004941874794,0.01826691781
52,-0.006215995921,-0.05770372272
53,0.01850808904,-0.0120494426
54,-0.003191227867,0.01528855576
55,-0.02283338913,0.01927853556
56,-0.007921814737,0.02619025523
57,0.002515816074,0.005919521009
58,-0.01161990192,0.00902757622
59,0.00295453047,0.003998061298
60,0.006706404576,-0.001318267862
61,-0.01960993656,0.02026654687
62,-0.02213489917,-0.001598577674
63,-0.01041828634,-0.0002456405646
64,0.03313279999,0.0004268809795
65,-0.007234926683,-0.02979698617
66,0.02575183643,1.47141092e-05
67,-0.003748015108,0.01509598034
68,0.02170798738,0.02413042103
69,0.01249947307,-0.02037617794
70,-0.005004570479,-0.01185140498
71,-0.01563845495,-0.01687239291
72,0.02304247273,-0.003568241276
73,0.0183564139,-0.0173586952
74,0.002609432851,-0.0008837942045
75,0.02941741103,-0.03492686147
76,0.01802562408,-0.008504552698
77,-0.02955880036,-0.01668222672
78,-0.0353131916,-0.009041516854
79,-0.008512480154,-0.0008572418902
80,0.002498225609,0.005830032634
81,0.01407138235,-0.04879013084
82,-0.01605100875,0.01700082475
83,-0.007165065102,0.02412090274
84,-0.002677740731,-0.01071196803
85,-0.03697493327,-0.02925968288
86,-0.00446752857,0.00249228385
87,-0.02643521659,0.01501612303
88,-0.00761335146,0.003032879005
89,-0.005338216755,0.009041229114
90,0.05656998596,0.003165538738
91,0.007196838516,0.004426549148
92,0.01675711627,-0.00323905565
93,0.01645499911,-0.008095549825
94,-0.01247704624,-0.01301063931
95,-0.006056677495,-0.003772331678
96,0.004255187362,0.005761213972
97,-0.01444649937,-0.008862057616
98,-0.004569363979,-0.01683618312
99,-0.02708411658,-0.009634662572
100,-0.004627786808,0.02213980603
101,0.004512282091,-0.01981789449
102,0.0320416778,-0.004295100265
103,-0.0008729684252,0.003874933954
104,-0.01406521754,-0.0004590658562
105,-0.03184321918,0.003958139249
106,0.0229524647,0.02761997856
107,0.007544191703,0.01191164204
108,-0.00734387862,0.0275588279
109,0.01441452528,-0.01589699387
110,-0.004081736815,-0.0003609355961
111,-0.003381943741,0.006095722845
112,0.002395563276,0.03208405005
113,-0.1096563166,0.09376858292
114,-0.007834463095,0.007387583728
115,0.01030116529,-0.01554426931
116,-0.01703971918,0.0250874872
117,0.01736339266,-0.0267315801
118,-0.004190888956,0.003490253968
119,0.007060824273,-0.01515681282
120,-0.01854865827,0.005113705817
121,-0.02450580545,-0.009827067665
122,0.02185041649,0.01929321324
123,-0.006125411419,-0.00189327025
124,0.006521727827,0.02226709065
125,-0.07256473925,-0.02550055201
126,0.02091124533,0.006806656228
127,0.01609681491,-0.01400266136
128,0.009340394338,-0.007618311047
129,-0.01093122235,0.02446751075
130,0.02988704676,0.008986878139
131,0.03210021359,-0.004926952674
132,-0.02007621513,-0.005897896244
133,-0.007369538017,-0.01978193675
134,0.01264162677,0.00751773186
135,0.02927258895,0.01565018005
136,-0.002796765965,-0.0007646117413
137,-0.01000510628,-0.02444338905
138,0.03122554111,-0.00908070234
139,-0.002743593216,-0.01422574191
140,-0.03857428094,-1.001689719e-05
141,-0.02201680144,0.0126791505
142,-0.04680942034,-0.009174988934
143,0.03524498389,0.002452533373
144,-0.02727643613,-0.004381653303
145,-0.01360550471,0.03061802173
146,0.02636495392,-0.001320797418
147,-0.03050642863,0.02023449808
148,-0.008740005971,-0.01283914955
149,-0.02117094561,0.01455454981
150,0.02254058738,0.01409907564
151,-0.004239250668,-0.007387600097
152,0.002525313454,-0.02108485132
153,0.003445215172,0.0516799194
154,-0.002775316292,0.01179628413
155,0.0006782681765,-0.04233060968
156,0.01354381241,0.02720355446
157,-0.002406764348,-0.003200570896
