row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.62431967,0.4943698226,0.7834622258,0.04621861147
KMeans,0.62431967,1,0.1339387544,0.9594375691,0.01893507824
LogReg,0.4943698226,0.1339387544,1,0.216438872,0.03110869664
PCA,0.7834622258,0.9594375691,0.216438872,1,0.03126223217
Random,0.04621861147,0.01893507824,0.03110869664,0.03126223217,1
