sim,step_cosine,midpoint_residual
263,0.8538487732,0.1408825567
264,0.5979351479,0.2845741972
265,0.6545410864,0.2319063516
266,0.04626658712,0.4795505187
267,-0.6446397949,0.9943260997
268,0.7542996371,0.240923761
269,0.5959956031,0.251581834
270,0.8888405462,0.1799282909
271,-0.03228190808,0.5159498928
272,0.8134115189,0.1811746492
273,0.9653766212,0.09307585542
274,0.498994765,0.2906530638
275,0.6829696969,0.2197544769
276,-0.5274363758,0.8779208071
277,-0.008644657576,0.5038601979
278,0.3119123696,0.3621218997
279,-0.1001410748,0.5528186828
280,-0.5439882179,0.9197413936
281,0.7771685224,0.1862651506
282,0.9481717601,0.08433519793
283,0.8755105099,0.1296766752
284,0.4779564109,0.3087362663
285,0.6527176539,0.2988781657
286,0.9635933869,0.07549968968
287,0.7348651517,0.1954693017
288,0.4197118208,0.3362001211
289,0.7941471802,0.2148110012
290,-0.0003963608893,0.5001864824
291,0.9040164568,0.1123092449
292,0.9452061976,0.09246987089
293,0.957617572,0.07369658324
294,0.8280351867,0.1596699208
295,-0.2508896245,0.6299228026
296,0.9471037648,0.0835088742
297,0.9323473042,0.09382379827
298,0.7972170788,0.1682703701
299,0.9738566549,0.05764887101
300,0.8559887786,0.1730370628
301,0.3424302545,0.3505458031
302,0.4181311212,0.3480600934
303,0.8987995182,0.1155992572
304,0.4525787385,0.3174469374
305,0.9316441173,0.09451489015
306,0.0243731199,0.4898273577
307,0.9166111924,0.1069291669
308,0.8244417149,0.1948284853
309,0.8652832707,0.1434546094
310,0.8162394604,0.2093725814
311,0.3049048737,0.3676112638
312,0.7662384488,0.2451508316
313,0.9646969416,0.1154549244
314,0.7522489813,0.2025604062
315,0.9810087134,0.05101174074
316,0.7451050905,0.1918789696
317,0.3286820524,0.3554071797
318,0.3606316803,0.3649012363
319,0.8994176362,0.1152667978
320,0.4458942948,0.3141825291
321,0.3005724987,0.394877104
322,-0.4381985089,0.7891031662
323,0.5640049193,0.2719009623
324,0.6189024232,0.2425931657
325,0.5193913147,0.2826299807
326,0.4912778421,0.3155969408
327,0.422929787,0.3192770441
328,0.2157930241,0.4046529916
329,-0.2230980693,0.6145692702
330,0.9609199522,0.07059570578
331,0.955737093,0.1032527839
332,0.4244621539,0.3363876379
333,0.9397583835,0.08952871489
334,0.9628663221,0.08443419584
335,0.9602707464,0.08754735277
336,0.1000746822,0.4522638846
337,0.471408429,0.3082654488
338,0.882008283,0.1732892757
339,0.9275191356,0.09697102709
340,0.7009620553,0.2459432743
341,0.1525618506,0.4420472102
342,0.4551135737,0.3494285819
343,0.8682084138,0.1365311304
344,0.8193589879,0.1575502122
345,0.9713896696,0.08742183373
346,0.5875086698,0.2614150409
347,0.96504692,0.06669224419
348,0.1871440537,0.413937536
349,-0.4669344348,0.8081417208
350,0.9485966991,0.08126244964
351,0.886948662,0.1227413714
352,0.1513696261,0.4300354825
353,0.8125079074,0.2002931502
354,0.7731133482,0.2027258136
355,0.4479355378,0.3437090853
356,0.5608753687,0.2694807562
357,0.6136862165,0.25558621
358,0.9210450929,0.119808296
359,0.5214726422,0.2804836098
360,0.9235280023,0.1088713445
361,0.8881318374,0.1218755126
362,0.6051109036,0.2675377187
363,0.4243668058,0.3228728983
364,0.1145677139,0.4460834518
365,0.5658214929,0.263666715
366,0.8757581959,0.1309339509
367,0.963284803,0.0716022657
368,0.7925759489,0.1739973866
369,-0.3360155448,0.6989644987
370,-0.1551435091,0.5734435628
371,0.8069332458,0.2064479089
372,0.8256898237,0.1814228353
373,0.710523935,0.2371246334
374,0.8773205272,0.1296296506
375,0.6292607489,0.2461969053
376,0.8298584273,0.1612804211
377,0.7172503889,0.2172260988
378,0.6664814139,0.2675757361
379,0.74318798,0.2062954442
380,0.2869584379,0.375217008
381,0.6439929594,0.236159712
382,0.9472520253,0.09500628672
383,-0.3518817304,0.7221074898
384,0.9078092978,0.1100301977
385,0.1968339287,0.4190511982
386,0.002810162236,0.4986032587
387,0.8302272889,0.1625777775
388,0.1802848691,0.4178745768
389,-0.1989812771,0.6036793522
390,0.8219989856,0.1614851933
391,0.8492925544,0.176486764
392,0.7580359188,0.1912798619
393,0.9448610212,0.08423546859
394,0.6376918663,0.2376464224
395,0.3553677653,0.3594735558
396,0.8964483201,0.1202079241
397,0.7430187085,0.1984126853
398,0.4126648172,0.3224165296
399,0.4575805678,0.3079234391
400,0.5440307056,0.2739099305
401,0.9439884561,0.1352415215
402,0.9089189272,0.1097056444
403,0.9285834136,0.09631765801
404,0.2861731151,0.395582364
405,0.977012754,0.0624944324
406,0.9459265338,0.08512102165
407,0.2713238284,0.3790185204
408,0.01046580869,0.4950323158
409,0.4918160835,0.2941079962
410,0.9737357778,0.07339008746
411,0.7441312311,0.2038395871
412,0.9360807731,0.09094500327
413,0.9508595161,0.1076432363
414,0.9141238323,0.1248901374
415,0.8611391408,0.136780801
416,-0.1737413421,0.5866459701
417,0.1054378234,0.4667917212
418,0.9230288237,0.1025875691
419,0.9218168415,0.1058790109
420,0.671870904,0.2231077732
421,0.8722414501,0.1306236326
422,0.1251930505,0.4477414966
423,0.9632011334,0.07717689305
424,-0.06159913218,0.5273381308
425,0.5221790879,0.2825509763
426,0.6580726483,0.2515259988
427,0.6884237693,0.2256427253
428,-0.7103065082,1.214366602
429,0.9853307223,0.073946306
430,0.8196868299,0.2193922711
431,-0.2399574221,0.6226384408
432,0.7189473844,0.2022253103
433,0.9442842141,0.08567022334
434,0.725723578,0.2135130268
435,0.8935597717,0.1186936294
436,0.9687619373,0.0652127437
437,0.841813659,0.1633851139
438,0.2672022199,0.3802842823
439,0.444620151,0.3296016249
440,0.4260967609,0.3390620836
441,0.5636520457,0.2681897
442,0.7463291192,0.1948296397
443,0.8911761524,0.1220114113
444,0.7665043018,0.1892388413
445,0.8509524017,0.1434893129
446,0.8397719302,0.1805780661
447,0.9336052954,0.09372042638
448,0.3091380385,0.3691127573
449,0.7158311362,0.2195077411
450,0.8995161319,0.1363307505
451,0.3335981839,0.3705693424
452,0.3139670556,0.3750325066
453,-0.06705946957,0.5257435131
454,0.4781230155,0.3006303141
455,0.5233796093,0.3093960145
456,0.846485018,0.1877653308
457,0.8889980885,0.1684500512
458,0.9113991095,0.107936961
459,0.9404224361,0.09863976717
460,-0.5092641043,0.8523652606
461,0.8358531165,0.1502079702
462,0.2417982313,0.4016369182
463,0.5187390765,0.2950329593
464,0.9544921153,0.08472286624
465,0.4841993353,0.2949799131
466,0.9544366111,0.07695681427
467,0.9027468008,0.1193919896
468,0.631062724,0.2908020505
469,0.7526645612,0.1881533061
470,0.7106077705,0.2103629934
471,0.7112724777,0.2085639987
472,0.1752336011,0.4204881791
473,0.6910135144,0.2138188576
474,0.6306758198,0.2611158057
475,0.9684882029,0.09461888139
476,0.684191282,0.21780716
477,0.6975722901,0.2168930772
478,0.9537920529,0.07710556676
479,0.9449627009,0.1285801003
480,0.5299783943,0.2893839351
481,0.920623659,0.1018241209
482,0.9320391929,0.09384101045
483,0.7412330251,0.1937616326
484,0.77708333,0.2207418111
485,0.9785584926,0.1030516403
486,0.2116802009,0.4259486209
487,0.3288128021,0.3555422764
488,0.7553433469,0.2508464815
489,0.4085539617,0.3585472684
490,0.7660791946,0.2324950038
491,0.5296386248,0.2789510878
492,-0.2498597202,0.6305088828
493,0.9507214857,0.08061831901
494,0.9517809378,0.08281539232
495,0.9763270404,0.06576128822
496,0.2383649971,0.4002944756
497,-0.1653481874,0.5899865886
498,0.1251844324,0.4418192671
499,0.5420541465,0.2731259183
500,0.7069461809,0.2364391326
501,0.5397490971,0.3213677193
502,0.9301827682,0.1155192121
503,0.9752505656,0.05670215228
504,-0.4182434001,0.7801421898
505,0.1915250633,0.4146809269
506,-0.4253405557,0.7373444366
507,0.5954743654,0.2838427059
508,0.888000842,0.1381829766
509,0.9440632709,0.1256787736
510,0.8568680528,0.1432394913
511,0.9818377778,0.1033774703
512,0.7846795382,0.1739934621
513,0.947768016,0.08313913127
514,0.932925469,0.1143398752
515,0.775608129,0.1777969145
516,0.1976581844,0.4305644075
517,0.865605023,0.135910242
518,0.7337899378,0.1991389689
519,-0.05761417342,0.5296431686
520,0.722471154,0.2694205466
521,0.2668942037,0.3961239126
522,0.9506242539,0.1332102408
523,0.8925943627,0.1198433072
524,0.0539278351,0.4748802217
525,0.9680485579,0.06529001187
526,0.9597225254,0.07340226248
527,0.9591151514,0.07329438107
528,0.8195465314,0.1589016251
529,0.9313534017,0.09428553091
530,0.7601683146,0.1905740868
531,0.765756733,0.2091062088
532,0.5255145974,0.2837158514
533,0.8873076991,0.1237351045
534,-0.5699866721,0.9522369629
535,-0.2202253935,0.6249327955
536,0.7867662368,0.1835231503
537,-0.4214087412,0.7009011963
538,0.9624181664,0.07116130132
539,0.5026028535,0.3004121154
540,0.9877672939,0.04175856975
541,0.9779075158,0.07441554292
542,-0.1412695701,0.555140873
543,0.8637538544,0.1595821193
544,0.5546236655,0.2678617731
545,0.8006340974,0.2423928258
546,0.8955490851,0.120733275
547,0.1592965263,0.4388054718
548,0.6198017879,0.295426182
549,0.9821071634,0.05256139621
550,0.924543958,0.1011678811
551,0.4361971648,0.3372657278
552,0.2874144132,0.3725092847
553,-0.3521740854,0.7203998439
554,0.05829323655,0.473381035
555,0.8571436596,0.1438457213
556,0.9257994507,0.09927198681
557,0.3349085807,0.3537162252
558,0.6780390634,0.2190927564
559,0.8684902508,0.1490289858
560,0.9780413486,0.05384280119
561,-0.4794976621,0.7409530051
562,0.9576158996,0.09928731174
563,0.9789422248,0.0678504103
564,-0.5457534584,0.8344560163
565,0.2797066545,0.3933602086
566,0.866959264,0.1626881268
567,0.9178914794,0.1084555603
568,0.7647010937,0.2033210874
569,0.3649076216,0.3620990028
570,0.6292745616,0.2823559718
571,0.9596718363,0.07180616458
572,0.8288972008,0.1883382191
573,0.8289219617,0.1573026651
574,-0.2743378779,0.6614192299
575,0.6014610946,0.2548551663
576,-0.2167956437,0.597883631
577,0.9770118908,0.05416924709
578,0.9736074033,0.1428693678
579,0.8346586361,0.1501366128
580,-0.2208424288,0.6165054877
581,0.9215970568,0.1094229259
582,0.2537926848,0.3857480503
583,0.6187704198,0.255481703
584,0.6313135799,0.2458482281
585,0.8684783416,0.1795239846
586,0.9054074476,0.1214657709
587,0.8623689165,0.1400189944
588,0.05533056288,0.4733920007
589,0.9361312726,0.09219144474
590,0.8880861075,0.1239867737
591,0.9611162883,0.07058828446
592,-0.321579844,0.6968332859
593,0.9611280183,0.07087632741
594,0.7970190077,0.1900895962
595,0.4578417284,0.3097222764
596,0.6415317345,0.2528377438
597,0.9161484867,0.1074632725
598,0.9325912267,0.1080607674
599,0.7170960356,0.212317995
600,0.3178727187,0.3976671731
601,0.7745652455,0.1924659745
602,0.4793910552,0.3256862045
603,-0.6146787702,0.9860295565
604,0.877867657,0.1278176063
605,0.9544905586,0.08283055103
606,0.9567641999,0.0744136766
607,0.2011029799,0.4199786852
608,0.07831792845,0.4639815963
609,0.7950533909,0.1691152043
610,0.4476301428,0.3160836367
611,0.8195096961,0.1773415702
612,0.6245705064,0.2442248033
613,0.9164643069,0.1076635019
614,0.689562081,0.2816360229
615,0.9456763502,0.09701931985
616,0.9786032348,0.0633371329
617,-0.01927619917,0.5096390592
618,0.9150376964,0.1060356221
619,0.8015364403,0.1680860276
620,0.4085540755,0.3885595064
621,-0.04078127877,0.5182259488
622,0.8385681539,0.2646674968
623,0.8782371793,0.1294202806
624,0.9221957061,0.1068274334
625,0.8167108439,0.1899373622
626,0.9818899291,0.05318806742
627,0.7863987844,0.2119454503
628,0.211165024,0.4208397305
629,0.8901551372,0.1257795027
630,0.7241365645,0.2398678008
631,0.525241278,0.2790374156
632,0.9247105178,0.1242048103
633,0.9601946678,0.07162417001
634,0.956480566,0.07558709338
635,0.1444148621,0.434246259
636,-0.01180033474,0.505922173
637,0.3723750113,0.3473501793
638,0.6989890958,0.249119176
639,-0.3320199476,0.7000419307
640,0.508628118,0.298040058
641,0.3934195221,0.3479125463
642,0.8243443153,0.1576253202
643,0.9399152508,0.0893921933
644,0.673905114,0.2209018562
645,0.9465115261,0.086346442
646,0.7710301579,0.1809634071
647,0.5709509518,0.3053681504
648,0.7545829045,0.1946346334
649,0.7520184495,0.1884073041
650,0.8366402869,0.2033747093
651,0.8318848412,0.1745640198
652,0.6781461353,0.2198604973
653,0.7777557854,0.180475517
654,-0.1125527027,0.556899921
655,0.8458201258,0.1797798998
656,0.3501247251,0.3560607736
657,0.6002360532,0.2586057116
658,0.3152360757,0.3647813017
659,0.7538417576,0.2071197092
660,0.9401551128,0.1075464833
661,0.405023807,0.3254340715
662,0.2553809789,0.3950445711
663,0.9350133036,0.1061622489
664,0.4784847859,0.309482315
665,0.3659545906,0.3409267189
666,0.064796728,0.4702648774
667,-0.1237238152,0.565430888
668,0.440454381,0.3158615443
669,0.6181815392,0.3127014033
670,0.9634730723,0.07556220511
671,0.9638842141,0.07327865173
672,0.5196750661,0.2853974532
673,0.9109714176,0.1080185496
674,0.6440345726,0.2432209467
675,0.91636009,0.1045504528
676,0.8867065626,0.1746214507
677,0.344973061,0.366743084
678,0.1113450497,0.4474517699
679,0.02720380427,0.4865838352
680,0.4586659336,0.3229029664
681,0.8103088153,0.1899115376
682,0.2353264931,0.3965592112
683,0.9589744542,0.07828043107
684,0.8646316221,0.1552956863
685,0.9092970339,0.1170997214
686,0.8690089317,0.1330308721
687,0.91248945,0.1090849591
688,0.3977442318,0.3286718796
689,0.6501567743,0.2443838878
690,0.9372303386,0.09017331547
691,0.9691113634,0.0775145517
692,0.6339424482,0.2437756376
693,0.7192398941,0.2244785638
694,0.9169766933,0.138359144
695,0.9431558084,0.1081537469
696,-0.192202541,0.6065872373
697,0.9566603217,0.0792197109
698,0.9317982839,0.09400709718
699,0.1535962593,0.4494417466
700,0.9475190809,0.08218433469
701,0.0955008113,0.4581490476
702,0.9369160949,0.0934436301
703,0.8046566672,0.1996312542
704,0.9751900452,0.05627096437
705,0.6716977968,0.2217387728
706,0.3254480851,0.3663597154
707,0.7127481316,0.2290902499
708,0.9526267615,0.07789662451
709,0.7728422915,0.1920121154
710,0.908328083,0.1175411796
711,0.06726503004,0.4700845733
712,0.8587152018,0.1390301025
713,0.4681988639,0.313352075
714,0.76214316,0.2686321762
715,0.7143756466,0.2053555898
716,0.7674321208,0.233910728
717,0.1930239904,0.4144762655
718,0.8815931482,0.1273983739
719,-0.04024402965,0.5131160343
720,0.9469563915,0.08361789832
721,0.9394755926,0.09817034811
722,0.888495149,0.1377682041
723,0.7153866605,0.2421057458
724,0.390214317,0.3360767594
725,0.822665765,0.1559630503
726,0.9534392386,0.07721829416
727,-0.2515924772,0.6007836867
728,0.8111140067,0.1816181528
729,0.6867549499,0.2170493466
730,0.9233564914,0.1693582403
731,0.4192922514,0.3198633408
732,-0.06867207411,0.5345177854
733,0.04906860941,0.48156032
734,0.523030829,0.2832216463
735,0.9294139449,0.1563852626
736,0.9645877466,0.06915183259
737,-0.06133567883,0.5267893297
738,0.190793505,0.4353728539
739,0.6415934345,0.2353621013
740,0.9259629779,0.1023334025
741,0.9784393171,0.06294885394
742,0.3925075,0.3410783735
743,0.8837977669,0.1315514328
744,0.8347051104,0.1500786058
745,0.5748058774,0.2601225219
746,0.7588724457,0.1861936652
747,0.5004673709,0.3322703152
748,0.9682733021,0.06699791011
749,0.8691373494,0.140864057
750,0.8766999985,0.1441260976
751,0.8686533305,0.1396834984
752,0.8905142567,0.1280080377
753,0.6901483818,0.2605788956
754,0.6841794864,0.2899721903
755,-0.04379581983,0.520685214
756,0.8060226866,0.1719776693
757,-0.3128130107,0.6882345412
758,0.6347253534,0.2519457287
759,0.9506429979,0.08007982409
760,0.5300148509,0.2772621136
761,0.5819633849,0.2856839027
762,0.740007104,0.1998336407
763,0.940673017,0.0875688988
764,-0.4183303416,0.76327149
765,0.9679700012,0.06380527548
766,0.7566577825,0.19604564
767,0.8993978015,0.1173356213
768,-0.01839666453,0.5091381586
769,0.4610488109,0.3040828052
770,0.8263240961,0.157239934
771,0.9483676824,0.08144996074
772,0.5988299885,0.2714630386
773,0.7192937932,0.2106396348
774,0.7160854825,0.2525552919
775,0.931917543,0.09550456968
776,0.9333237018,0.143830276
777,0.7129534632,0.2149807449
778,0.620698947,0.2424861469
779,0.5487024973,0.2822385683
780,0.9599039037,0.07159004582
781,0.5687676223,0.3113500033
782,0.7016297195,0.2114453836
783,0.3164481119,0.3695487568
784,0.1899796756,0.4154641472
785,-0.3259873335,0.6914254279
786,0.921769911,0.1046961459
787,0.04851172909,0.4789980804
788,0.7138010117,0.3178053985
789,0.9176217489,0.1044883328
790,0.4181421528,0.3313130915
791,0.7161269523,0.2035546895
792,0.3256310396,0.3569240393
793,-0.101368454,0.5404653119
794,0.3905220938,0.3310669837
795,0.8107964766,0.188384676
796,0.939894219,0.1484846576
797,0.9581065697,0.07329324538
798,0.9192599407,0.1026964105
799,0.6648941351,0.2392094012
800,0.9405575269,0.1008184543
801,0.6519541975,0.2367304741
802,0.6409263804,0.2355733773
803,0.9052632988,0.1154209958
804,0.9802082077,0.05708131279
805,0.9535465335,0.07887494699
806,0.8911589464,0.1680485657
807,0.9411934902,0.08718545851
808,0.7087769623,0.2182830448
809,-0.1619170747,0.5885946361
810,0.5970614801,0.2542206615
811,0.7822961401,0.2007263907
812,0.5659302568,0.3187879913
813,0.5260883119,0.2896390988
814,0.8480301276,0.148480862
815,0.9400432485,0.08814707879
816,0.8282746087,0.1564935089
817,0.8245948024,0.1907411668
818,0.9555917047,0.09802273547
819,0.5459410836,0.3005150176
820,0.8573771009,0.1572778578
821,-0.4601296036,0.7940938415
822,0.9722624778,0.05941556311
823,0.7073092381,0.224472043
824,0.9573920225,0.0751547133
825,0.4186254174,0.3249873944
826,0.6276286762,0.2392220287
827,-0.08421366053,0.5353447068
828,0.8741849828,0.1340969361
829,0.8758411674,0.1471515849
830,0.940418156,0.09401024175
831,0.03587529677,0.4823965173
832,0.8513482075,0.1525102012
833,0.8816541986,0.1473675966
834,0.9634243478,0.1100501581
835,0.7515034417,0.2037599668
836,0.04501404339,0.478350262
837,0.9072954284,0.1271757371
838,0.8340477997,0.1664958561
839,0.8891363643,0.1342178056
840,-0.3344485277,0.7066837259
841,0.7397230532,0.2570396697
842,-0.2636777324,0.6361634151
843,0.494420609,0.2942030741
844,0.5720786304,0.2781038935
845,0.5701682285,0.2823333355
846,-0.2157190091,0.621906307
847,0.6428997213,0.2331093591
848,0.7486874658,0.1921211446
849,0.1919420642,0.4141415192
850,0.8220319899,0.1956700204
851,0.9154007922,0.1050863761
852,0.9051536432,0.1155498107
853,0.1519743135,0.4455082973
854,0.8823184721,0.194275078
855,0.1666451878,0.4377492856
856,0.9633691044,0.08020588576
857,0.6043354176,0.2732863952
858,0.8070826422,0.2578273773
859,0.939081511,0.1799716822
860,0.2403818529,0.3912841556
861,0.8366544629,0.1632540185
862,0.9176323976,0.1417217456
863,0.2277372036,0.3965831578
864,-0.2411777729,0.5996896799
865,0.2949870321,0.3714011821
866,0.9545423587,0.07770348609
867,0.9742032151,0.06194638061
868,0.7855847445,0.17632173
869,0.1119026191,0.4518713146
870,0.9408906091,0.08784081457
871,0.6772770538,0.2193879988
872,0.6735473086,0.2445414494
873,0.8514584316,0.1428796323
874,0.6928257568,0.2392723563
875,0.3460703745,0.3484991211
876,0.9412238614,0.08700274504
