split,cosine
0,0.8921977811
1,0.8991869676
2,0.823445824
3,0.8294237035
4,0.8822034595
5,0.8768805446
6,0.8472229179
7,0.8578323863
8,0.9076629548
9,0.8683603349
10,0.8884441381
11,0.8977485407
12,0.8600738925
13,0.8583044281
14,0.9122616056
15,0.864445872
16,0.7702362627
17,0.8349661005
18,0.8002982788
19,0.8459304112
20,0.8520705172
21,0.8624383978
22,0.8730472421
23,0.8851770448
24,0.7939407942
25,0.7887226528
26,0.8278822877
27,0.7757091709
28,0.8901360168
29,0.8264105577
30,0.8755228171
31,0.8821231494
32,0.8435641886
33,0.7557227268
34,0.8571711228
35,0.8629800376
36,0.8917729014
37,0.8811369422
38,0.8612827891
39,0.8970372439
40,0.9114040707
41,0.9070543702
42,0.8360932662
43,0.8858508027
44,0.886317615
45,0.9006428744
46,0.8174749811
47,0.8646788417
48,0.7814341807
49,0.8483136541
50,0.7077163011
51,0.8454967367
52,0.8401311186
53,0.7968824596
54,0.891496421
55,0.8818777668
56,0.831182422
57,0.8633889662
58,0.8299489891
59,0.8282659166
60,0.7937900394
61,0.7504058326
62,0.8669374049
63,0.7330730436
64,0.7041343456
65,0.7250308303
66,0.8695962702
67,0.8372437847
68,0.8150056699
69,0.8849461561
70,0.866456545
71,0.8144169221
72,0.8580252568
73,0.7242421134
74,0.8512148235
75,0.8415408545
76,0.8714369772
77,0.783934888
78,0.8661315385
79,0.8818988536
80,0.895893108
81,0.8871244181
82,0.8397218503
83,0.8854462162
84,0.8602204083
85,0.867591679
86,0.8339445013
87,0.7986431886
88,0.8348065755
89,0.8724600474
90,0.8679468436
91,0.8415495355
92,0.8300563911
93,0.8602370994
94,0.8680085968
95,0.8561201813
96,0.8752560881
97,0.8721753241
98,0.8705442465
99,0.8228730637
100,0.8562200495
101,0.8498019106
102,0.856359697
103,0.8858537035
104,0.8814153557
105,0.8333139693
106,0.8635453373
107,0.8697372105
108,0.8799841791
109,0.854366161
110,0.8819467495
111,0.8499734459
112,0.7462619982
113,0.8387491308
114,0.8565219235
115,0.8318462032
116,0.9054331869
117,0.7928122621
118,0.8555998494
119,0.8242026967
120,0.8861456554
121,0.8292465362
122,0.8421766348
123,0.7999637064
124,0.82337681
125,0.8457820456
126,0.7498493794
127,0.8138440283
128,0.8313640377
129,0.8652765972
130,0.8745184354
131,0.8847049823
132,0.8446658916
133,0.9030067549
134,0.8855329255
135,0.8670300794
136,0.8715787897
137,0.8555311178
138,0.8338434603
139,0.8351501491
140,0.7692083029
141,0.8939541301
142,0.8913289486
143,0.880732116
144,0.8915323935
145,0.9029860295
146,0.8304037831
147,0.8399640355
148,0.8305066994
149,0.8656259113
150,0.8652312812
151,0.863159961
152,0.8451770543
153,0.858898112
154,0.8473923479
155,0.8863674696
156,0.8657348167
157,0.7902350158
158,0.8692361299
159,0.8461740016
160,0.8588552343
161,0.8141941092
162,0.8734438332
163,0.869520242
164,0.8813887979
165,0.8444150379
166,0.8681291242
167,0.8928958553
168,0.8430612892
169,0.8650310947
170,0.9028180886
171,0.8567229391
172,0.8916373483
173,0.8376204186
174,0.8694510253
175,0.8224596859
176,0.9150278025
177,0.8256493572
178,0.8882332369
179,0.8786383667
180,0.8282472889
181,0.8963903565
182,0.8784597837
183,0.8601408442
184,0.7916871649
185,0.7942655588
186,0.8908123081
187,0.8719657468
188,0.8595667846
189,0.879497544
190,0.8016720939
191,0.8626660027
192,0.920442911
193,0.850790175
194,0.8613088792
195,0.8160776271
196,0.8636949864
197,0.8993244501
198,0.8689778428
199,0.8693702241
200,0.8698025319
201,0.8827175915
202,0.9034428805
203,0.887379051
204,0.8943325328
205,0.8619958831
206,0.8747664609
207,0.8072065894
208,0.8578578799
209,0.8727797231
210,0.8928577273
211,0.8959648371
212,0.8777311138
213,0.8530030154
214,0.8557513654
215,0.8096410949
216,0.863003849
217,0.8342073713
218,0.8315306645
219,0.805017516
220,0.8801224456
221,0.8520662928
222,0.8281814509
223,0.8415799147
224,0.8453046866
225,0.8381120195
226,0.8041704627
227,0.8417852973
228,0.8876730381
229,0.8646675429
230,0.8797104132
231,0.8656274921
232,0.8615020987
233,0.891312192
234,0.8788879408
235,0.8774141364
236,0.8855838641
237,0.8552304898
238,0.8602644332
239,0.8562474833
240,0.8721596869
241,0.887954011
242,0.8558945425
243,0.8294679032
244,0.8197995168
245,0.8907729707
246,0.86015462
247,0.8677264289
248,0.8515179148
249,0.8662433464
250,0.785631731
251,0.8436975548
252,0.8639373098
253,0.8474651296
254,0.7486192919
255,0.8742810943
256,0.9227513977
257,0.7814336878
258,0.8719433511
259,0.8718465981
260,0.8569169715
261,0.8250938242
262,0.8722539146
263,0.8792712693
264,0.8815064893
265,0.8412305383
266,0.8967832698
267,0.8375184717
268,0.8787618359
269,0.7568720637
270,0.8620691311
271,0.8562594674
272,0.884636298
273,0.8499284551
274,0.8630840112
275,0.8655552388
276,0.8326826996
277,0.7954590502
278,0.8802588634
279,0.8791054394
280,0.8853036971
281,0.8693858441
282,0.8380074932
283,0.8937427857
284,0.874275836
285,0.8463536111
286,0.8824408475
287,0.8292290875
288,0.8854903401
289,0.8674655729
290,0.8836455928
291,0.8970966742
292,0.8948367049
293,0.8649659746
294,0.9007167975
295,0.8352305373
296,0.8723287304
297,0.8515968883
298,0.819426478
299,0.7774595597
