row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.7551772542,0.4053368308,0.7165658595,0.02287356164
KMeans,0.7551772542,1,0.07860599121,0.9799717458,0.02590342922
LogReg,0.4053368308,0.07860599121,1,0.06703008439,-0.002978354771
PCA,0.7165658595,0.9799717458,0.06703008439,1,0.02053763248
Random,0.02287356164,0.02590342922,-0.002978354771,0.02053763248,1
