row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.9361990579,0,3
MeanDiff,LogReg,0.4277946723,6.798699778e-17,3
MeanDiff,PCA,0.9232405796,1.359739956e-16,3
MeanDiff,Random,0.0241371361,0.01099208448,3
KMeans,MeanDiff,0.9361990579,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.1552048473,0,3
KMeans,PCA,0.9986786046,1.359739956e-16,3
KMeans,Random,0.01402640787,0.008555052643,3
LogReg,MeanDiff,0.4277946723,6.798699778e-17,3
LogReg,KMeans,0.1552048473,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.1287783664,0,3
LogReg,Random,0.03597575444,0.008137086305,3
PCA,MeanDiff,0.9232405796,1.359739956e-16,3
PCA,KMeans,0.9986786046,1.359739956e-16,3
PCA,LogReg,0.1287783664,0,3
PCA,PCA,1,0,3
PCA,Random,0.0127908115,0.008854323259,3
Random,MeanDiff,0.0241371361,0.01099208448,3
Random,KMeans,0.01402640787,0.008555052643,3
Random,LogReg,0.03597575444,0.008137086305,3
Random,PCA,0.0127908115,0.008854323259,3
Random,Random,1,0,3
