row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.7603822426,0.564093922,0.7650188547,0.02048679564
KMeans,0.7603822426,1,0.2753595962,0.9893188563,0.01261455199
LogReg,0.564093922,0.2753595962,1,0.2608114211,-0.01030807437
PCA,0.7650188547,0.9893188563,0.2608114211,1,0.01326757617
Random,0.02048679564,0.01261455199,-0.01030807437,0.01326757617,1
