row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.05602285468,0.0008212334267,3
MeanDiff,LogReg,0.759307263,1.359739956e-16,3
MeanDiff,PCA,0.08887966389,1.931320815e-10,3
MeanDiff,Random,0.04300685572,0.004881623316,3
KMeans,MeanDiff,0.05602285468,0.0008212334267,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.02509350192,0.001153692312,3
KMeans,PCA,0.9864456623,0.0003757592717,3
KMeans,Random,0.0135100235,0.01165971071,3
LogReg,MeanDiff,0.759307263,1.359739956e-16,3
LogReg,KMeans,0.02509350192,0.001153692312,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.03804690269,3.785938813e-11,3
LogReg,Random,0.0182308459,0.007593626085,3
PCA,MeanDiff,0.08887966389,1.931320815e-10,3
PCA,KMeans,0.9864456623,0.0003757592717,3
PCA,LogReg,0.03804690269,3.785938813e-11,3
PCA,PCA,1,0,3
PCA,Random,0.01592310743,0.01531669118,3
Random,MeanDiff,0.04300685572,0.004881623316,3
Random,KMeans,0.0135100235,0.01165971071,3
Random,LogReg,0.0182308459,0.007593626085,3
Random,PCA,0.01592310743,0.01531669118,3
Random,Random,1,0,3
