row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.04199894179,0,3
MeanDiff,LogReg,0.6471154898,0,3
MeanDiff,PCA,0.07450375009,4.534322919e-08,3
MeanDiff,Random,0.04231949264,0.004102656805,3
KMeans,MeanDiff,0.04199894179,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,-0.002923745195,5.311484201e-19,3
KMeans,PCA,0.9932532613,1.011599349e-09,3
KMeans,Random,0.01609819186,0.01720681347,3
LogReg,MeanDiff,0.6471154898,0,3
LogReg,KMeans,-0.002923745195,5.311484201e-19,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.01929399214,8.484891808e-08,3
LogReg,Random,0.006591702392,0.0007992221529,3
PCA,MeanDiff,0.07450375009,4.534322919e-08,3
PCA,KMeans,0.9932532613,1.011599349e-09,3
PCA,LogReg,0.01929399214,8.484891808e-08,3
PCA,PCA,1,0,3
PCA,Random,0.01659078725,0.015366939,3
Random,MeanDiff,0.04231949264,0.004102656805,3
Random,KMeans,0.01609819186,0.01720681347,3
Random,LogReg,0.006591702392,0.0007992221529,3
Random,PCA,0.01659078725,0.015366939,3
Random,Random,1,0,3
