row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.9985218537,1.359739956e-16,3
MeanDiff,LogReg,0.7907412288,0,3
MeanDiff,PCA,0.9769431732,1.612792612e-08,3
MeanDiff,Random,0.008397582816,0.010462965,3
KMeans,MeanDiff,0.9985218537,1.359739956e-16,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.769169841,0,3
KMeans,PCA,0.9814003182,1.921952132e-08,3
KMeans,Random,0.008804582704,0.01042153409,3
LogReg,MeanDiff,0.7907412288,0,3
LogReg,KMeans,0.769169841,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.7042961816,6.245681173e-08,3
LogReg,Random,0.005265626783,0.01956848593,3
PCA,MeanDiff,0.9769431732,1.612792612e-08,3
PCA,KMeans,0.9814003182,1.921952132e-08,3
PCA,LogReg,0.7042961816,6.245681173e-08,3
PCA,PCA,1,0,3
PCA,Random,0.006549912524,0.01018282105,3
Random,MeanDiff,0.008397582816,0.010462965,3
Random,KMeans,0.008804582704,0.01042153409,3
Random,LogReg,0.005265626783,0.01956848593,3
Random,PCA,0.006549912524,0.01018282105,3
Random,Random,1,0,3
