perm,spearman,kendall,probe_r2,monotone_fraction,midpoint_residual_median,pc1_frac_centroids
0,-0.08502468182,-0.06704172751,-0.4991264862,0.3888888889,0.8186987742,0.5380496461
1,0.1525897498,0.1197699936,-0.05446679271,0.2916666667,0.8368061182,0.6151800192
2,0.1377672652,0.1053512861,-0.552030965,0.3194444444,0.850673059,0.6591361516
3,0.1644113633,0.1250322956,-0.167199604,0.2916666667,0.8626207343,0.7024268378
4,-0.04574055075,-0.03683611401,-0.5583577054,0.3194444444,0.8325416375,0.5369096834
5,-0.07356681026,-0.0565171235,-0.2856724298,0.2777777778,0.8275082648,0.5757486674
6,-0.2217916566,-0.1703933388,-0.545971821,0.4027777778,0.8236377839,0.6701714151
7,-0.07793171371,-0.05977975074,-0.4663812899,0.2916666667,0.8237115465,0.6009255327
8,0.06892910034,0.0549384329,-0.4350853048,0.3611111111,0.8243210068,0.6168561066
9,-0.03391893724,-0.02620626397,-0.6009278102,0.2777777778,0.8292594728,0.5697869688
10,0.02264293666,0.01610264413,-0.5158020214,0.3611111111,0.8243210068,0.5427538027
11,-0.07302119733,-0.05672761558,-0.604276696,0.3472222222,0.8405248924,0.6476097539
12,-0.222610076,-0.17355072,-0.3773325966,0.3888888889,0.8303854664,0.557680855
13,0.06856535839,0.05262302002,-0.4495649137,0.3194444444,0.7810435383,0.7519697508
14,0.04155751828,0.03231053429,-0.4111210178,0.2361111111,0.8510617142,0.5623177
15,0.0892077143,0.07072533891,-0.4405801982,0.2916666667,0.8314065287,0.7109657828
16,0.09466384361,0.07104107703,-0.6690149806,0.25,0.8368061182,0.6284747428
17,-0.01309471036,-0.009156405484,-1.02609578,0.2638888889,0.8023350622,0.6311015873
18,0.1762329769,0.1354516535,-0.3839574997,0.3055555556,0.8083146764,0.681430896
19,0.1488613948,0.1139814614,-0.579473403,0.25,0.8655415858,0.6455249852
20,0.07975042348,0.06041122698,-0.7378712719,0.1805555556,0.83199592,0.6421073564
21,0.0979375212,0.07672436319,-0.5926290746,0.3888888889,0.8185321645,0.6302174168
22,0.2121524949,0.165552021,-0.2464279558,0.3194444444,0.778073685,0.7350667911
23,-0.02737158206,-0.02094396197,-0.4434119467,0.2361111111,0.8355655427,0.5630567677
24,-0.02937216281,-0.02168068425,-0.5667193109,0.3194444444,0.8210624634,0.5897877834
25,0.08966239174,0.06767320375,-0.5605252154,0.3194444444,0.8467460769,0.6448994456
26,-0.04510400233,-0.03536266945,-0.5058729947,0.3055555556,0.7979114591,0.6502448536
27,0.007092968109,0.005367548042,-0.4760791684,0.2638888889,0.8199462274,0.5727867549
28,-0.1052123603,-0.08167092707,-0.5245863717,0.2361111111,0.7787641719,0.6021585455
29,-0.2627126265,-0.2027038731,-0.7295309908,0.4027777778,0.8733121317,0.6345703972
30,-0.17495988,-0.1338729629,-0.4451227868,0.3888888889,0.8570082571,0.5135814432
31,0.02528006582,0.01978625553,-0.5014461896,0.3333333333,0.8509477007,0.5208574603
32,0.1559543629,0.118401795,-0.5396130936,0.2777777778,0.8244423865,0.6705420927
33,0.04128471181,0.03167905805,-0.6403266803,0.2777777778,0.8316950617,0.6053733162
34,-0.2817181436,-0.2170173346,-0.8261086943,0.375,0.83199592,0.6122077654
35,-0.1108503606,-0.08567027659,-0.5716597703,0.3333333333,0.8360242376,0.6094062263
36,-0.2788991435,-0.2143861836,-1.072980232,0.375,0.8595023013,0.5410871872
37,-0.1029389731,-0.07861879191,-0.6182940682,0.3333333333,0.841007742,0.628453846
38,0.1190345545,0.09156405484,-0.7256769978,0.3194444444,0.8243210068,0.6539342382
39,-0.1645932343,-0.1294526293,-0.7193518726,0.3888888889,0.8185321645,0.5323217406
40,0.01409500073,0.01084034212,-0.4365103499,0.3333333333,0.7855649929,0.5829167291
41,0.1564999758,0.1215591762,-0.4525423222,0.3333333333,0.762719148,0.6266290403
42,0.09284513384,0.07009386267,-0.3756154296,0.2638888889,0.8830235275,0.5389648127
43,0.09975623097,0.07661911715,-0.1757624087,0.25,0.8289223277,0.7073226775
44,0.02700784011,0.02104920801,-0.572231079,0.3055555556,0.8303854664,0.6306783438
45,0.1139421672,0.08640699887,-0.3005459312,0.2777777778,0.8370917606,0.6705361331
46,-0.08420626242,-0.06588402107,-0.9672115984,0.2638888889,0.8155438726,0.5666646371
47,-0.1657753957,-0.1269267243,-0.6526188515,0.2638888889,0.8350289404,0.6526018181
48,0.111305038,0.08630175283,-0.369606776,0.2638888889,0.7743200943,0.6489760646
49,0.05101480909,0.03936201898,-0.5331887498,0.4027777778,0.8241538535,0.6755555811
50,-0.01182161352,-0.007367222803,-0.4982087867,0.375,0.8303854664,0.5769639915
51,-0.1349482651,-0.1045093178,-0.5782592442,0.3333333333,0.908056469,0.6980105088
52,-0.1019386827,-0.07735583943,-0.4186439804,0.3333333333,0.8829280877,0.6897930645
53,-0.211061269,-0.1628156239,-0.5505546044,0.2916666667,0.7846794999,0.5785709924
54,-0.1224901031,-0.09461619,-0.4555433677,0.375,0.8358511851,0.5892312561
55,-0.2243378503,-0.1727087517,-0.366482022,0.3472222222,0.9264973047,0.706376029
56,0.02855374341,0.02041773177,-0.3264234108,0.25,0.8296546264,0.7118679473
57,0.1701402991,0.1323995184,-0.2047988883,0.3055555556,0.9131726316,0.5201897613
58,-0.05447035766,-0.0423089081,-0.6834387863,0.2777777778,0.850673059,0.6932243482
59,-0.08975332723,-0.07135681515,-0.5651367685,0.3055555556,0.8172971444,0.5627605752
60,-0.07984135897,-0.06083221114,-0.4344247078,0.3194444444,0.8926722644,0.58319535
61,0.1620470406,0.1244008193,-0.5245518449,0.2361111111,0.8370917606,0.7398912328
62,0.09284513384,0.07367222803,-0.4152310669,0.4027777778,0.8186973525,0.6059132719
63,-0.08538842377,-0.06693648147,-0.5680591849,0.3194444444,0.8154388092,0.5655918192
64,0.09466384361,0.07251452159,-0.1115625601,0.2638888889,0.8345415898,0.6752694715
65,-0.2181542371,-0.1686041561,-0.08889816219,0.4861111111,0.8333055154,0.5769089803
66,-0.02764438853,-0.02157543821,-0.5943422862,0.2916666667,0.8410897263,0.6231217095
67,-0.1403134589,-0.1085086673,-0.4273131353,0.3055555556,0.8289223277,0.7619074908
68,-0.08557029475,-0.06672598939,-0.6291367466,0.2916666667,0.8646493906,0.5473817577
69,-0.09775565022,-0.07514567259,-0.5583711086,0.2638888889,0.8353145829,0.5526910309
70,0.07111155207,0.05620138538,-0.3007019152,0.375,0.7864130906,0.6415825285
71,0.1305833616,0.09977324596,-0.1942232568,0.2916666667,0.83199592,0.7560954892
72,-0.1113959735,-0.08482830827,-0.6928415653,0.25,0.8406310313,0.5569030521
73,0.01873271065,0.01494493769,-0.5800763193,0.3333333333,0.8242098736,0.6423384164
74,-0.1484067174,-0.1137709693,-0.3449056652,0.2638888889,0.8229784134,0.5292588345
75,-0.003910226009,-0.002736397041,-0.6130828464,0.3611111111,0.8172832896,0.6337562441
76,-0.02455258192,-0.01978625553,-0.2237175701,0.4027777778,0.7979114591,0.6146154103
77,0.1609558148,0.126084756,-0.6059622887,0.3055555556,0.8288654731,0.7235083021
78,0.08593403671,0.06714697355,-0.3663265674,0.2916666667,0.8593882878,0.6118699937
79,-0.04228500219,-0.03241578033,-0.7135718546,0.3333333333,0.8231935116,0.7118846513
80,0.03446455017,0.02525904961,-0.2032597857,0.2777777778,0.8322047972,0.6558202655
81,-0.03928413107,-0.03041610557,-0.5334971312,0.2916666667,0.8191416248,0.568250457
82,0.01173067803,0.008840667364,-0.6293083272,0.2638888889,0.8155438726,0.6046266417
83,0.09293606933,0.07051484683,-0.2639414408,0.2361111111,0.8591136461,0.6592526261
84,-0.1043939409,-0.07872403795,-0.8113669604,0.2777777778,0.8722366903,0.5236757051
85,0.04173938926,0.03525742341,-0.2436587985,0.4444444444,0.8155438726,0.577135042
86,-0.1880545904,-0.1436608447,-0.6333547266,0.2222222222,0.8572828987,0.6814241247
87,-0.1379491362,-0.1069299767,-0.5096540759,0.4305555556,0.8345460908,0.6614971746
88,-0.1622289116,-0.1259795099,-0.2571490424,0.375,0.8174621911,0.6346364018
89,-0.02919029183,-0.02210166841,-0.3603654979,0.4027777778,0.8401481817,0.5172194834
90,-0.1255819097,-0.09798406328,-0.8483011808,0.3194444444,0.8626207343,0.6216876504
91,0.03109993709,0.02473281941,-0.3230668629,0.3194444444,0.8412933844,0.6604788437
92,-0.05838058367,-0.04315087642,-0.3867120058,0.4027777778,0.8502963484,0.5761442356
93,0.05083293812,0.03978300314,-0.213384327,0.3194444444,0.7676593569,0.647337008
94,0.06201800321,0.04746596406,-0.3588953692,0.2916666667,0.8350826931,0.6013607925
95,-0.1672303635,-0.1303998436,-0.5649064142,0.3472222222,0.8159881449,0.681419963
96,0.1049395538,0.07903977607,-0.5224405561,0.3194444444,0.8308699265,0.5884617661
97,0.1299468132,0.09798406328,-0.4371097773,0.1944444444,0.850673059,0.7262049076
98,-0.06674664862,-0.05209678982,-0.2819898971,0.3888888889,0.9227131835,0.5280185397
99,-0.06574635824,-0.04946563882,-0.4755781298,0.3611111111,0.8326471042,0.627718312
